ticker,date,gap_pct,atr,candle_color,follow_through_level,ft_bar_idx,ft_minutes_from_open,entry_price,eod_close,eod_return,mae_pct,mfe_pct,mae_price,mfe_price,price_above_entry_after_ft,bounce_above_entry_before_lod,bounce_depth_before_lod,session_low_price,session_high_price,lod_minutes_from_open,hod_minutes_from_open,gap_abs
SLB,2026-03-03,-0.020094,1.625,NEUTRAL,49.58,2,10.0,49.48,49.005,0.0096,0.019301,0.016471,50.435,48.665,True,True,0.004951,48.665,50.78,270.0,0.0,0.020094
SLV,2024-06-07,-0.044324,0.9746,BEARISH,26.8851,5,25.0,26.825,26.655,0.006337,0.014352,0.008015,27.21,26.61,True,True,0.014352,26.61,27.29,360.0,0.0,0.044324
SLV,2025-10-21,-0.053029,1.89,BEARISH,44.424,5,25.0,44.37,43.76,0.013748,0.003944,0.023439,44.545,43.33,True,True,0.00293,43.33,45.36,75.0,5.0,0.053029
SMCI,2024-04-19,-0.060594,71.3675,NEUTRAL,843.353,5,25.0,839.09,714.04,0.14903,0.01252,0.152689,849.595,710.97,True,True,7.2e-05,710.97,889.65,370.0,0.0,0.060594
SMCI,2024-06-24,-0.028728,55.6854,BEARISH,856.6109,10,50.0,855.47,826.81,0.033502,0.005424,0.040294,860.11,821.0,True,True,0.001485,821.0,880.58,300.0,0.0,0.028728
SMCI,2024-07-17,-0.037903,53.7211,BEARISH,821.9866,10,50.0,821.0,816.6,0.005359,0.017016,0.006784,834.97,815.43,True,True,0.017016,815.43,843.475,200.0,0.0,0.037903
SMCI,2024-08-07,-0.135189,59.8339,NEUTRAL,509.2264,13,65.0,507.05,492.36,0.028972,0.03122,0.035776,522.88,488.91,True,True,0.03122,488.91,545.575,385.0,20.0,0.135189
SMCI,2024-08-28,-0.114634,45.6814,BEARISH,466.3324,0,0.0,463.0,442.9,0.043413,0.051231,0.145713,486.72,395.535,False,False,-0.012484,395.535,486.72,170.0,0.0,0.114634
SMCI,2024-10-30,-0.291022,3.4786,BEARISH,33.4336,0,0.0,33.165,33.05,0.003468,0.145183,0.028946,37.98,32.205,True,True,0.145183,32.205,37.98,250.0,30.0,0.291022
SMCI,2025-02-25,-0.028402,6.1068,NEUTRAL,47.6723,4,20.0,47.31,45.54,0.037413,0.031917,0.069964,48.82,44.0,True,True,0.031917,44.0,50.65,380.0,0.0,0.028402
SMCI,2025-02-27,-0.039538,6.9839,NEUTRAL,46.2764,4,20.0,45.825,42.965,0.062411,0.032842,0.071468,47.33,42.55,True,True,0.028914,42.55,50.0,370.0,0.0,0.039538
SMCI,2025-03-18,-0.020744,4.3954,BEARISH,39.3119,5,25.0,39.16,37.92,0.031665,0.048008,0.033197,41.04,37.86,True,True,0.048008,37.86,41.19,385.0,0.0,0.020744
SMCI,2025-06-23,-0.041032,2.3261,BEARISH,42.5396,0,0.0,42.285,40.89,0.03299,0.030862,0.035474,43.59,40.785,True,True,0.027551,40.785,43.59,380.0,0.0,0.041032
SMCI,2025-11-05,-0.052959,3.1443,NEUTRAL,43.7173,8,40.0,43.595,42.02,0.036128,0.011928,0.036128,44.115,42.02,True,True,0.011928,42.02,46.34,385.0,0.0,0.052959
SMH,2024-07-17,-0.037916,7.17,BEARISH,260.512,6,30.0,259.955,254.2,0.022138,0.008982,0.023369,262.29,253.88,True,True,0.008982,253.88,263.8,385.0,5.0,0.037916
SMH,2025-11-04,-0.022703,8.1593,BEARISH,354.4563,63,315.0,354.25,352.39,0.005251,0.003472,0.00693,355.48,351.795,True,True,0.003472,351.795,361.735,385.0,30.0,0.022703
SMR,2024-02-13,-0.038462,0.2564,NEUTRAL,2.6474,7,35.0,2.64,2.585,0.020833,0.018939,0.030303,2.69,2.56,True,True,0.018939,2.56,2.82,355.0,5.0,0.038462
SMR,2024-03-19,-0.142857,1.3336,BEARISH,8.1666,2,10.0,7.66,6.575,0.141645,0.080287,0.168407,8.275,6.37,True,True,0.024804,6.37,8.7,150.0,0.0,0.142857
SMR,2024-03-20,-0.022814,1.4529,BEARISH,5.8439,1,5.0,5.83,4.875,0.163808,0.042882,0.200686,6.08,4.66,True,True,0.020583,4.66,6.425,140.0,0.0,0.022814
SMR,2024-07-19,-0.02179,1.5054,BEARISH,11.9679,33,170.0,11.865,11.3,0.047619,0.009692,0.052255,11.98,11.245,True,True,0.009692,11.245,13.07,380.0,30.0,0.02179
SMR,2024-10-09,-0.030233,1.3296,BEARISH,11.9781,4,20.0,11.95,11.81,0.011715,0.02636,0.025105,12.265,11.65,True,True,0.02636,11.65,12.57,300.0,5.0,0.030233
SMR,2025-01-27,-0.170575,2.96,BEARISH,21.986,9,45.0,21.9,20.265,0.074658,0.016438,0.101826,22.26,19.67,True,True,0.003196,19.67,23.64,235.0,0.0,0.170575
SMR,2025-03-06,-0.023081,2.0171,BEARISH,16.1231,1,5.0,16.115,15.945,0.010549,0.04561,0.031648,16.85,15.605,True,True,0.04561,15.605,16.93,305.0,0.0,0.023081
SMR,2025-06-25,-0.034682,4.3279,NEUTRAL,40.0189,10,50.0,39.975,38.65,0.033146,0.010131,0.047405,40.38,38.08,True,True,0.006254,38.08,42.43,360.0,0.0,0.034682
SMR,2025-07-01,-0.02125,4.2493,BEARISH,36.9903,2,10.0,36.97,36.165,0.021774,0.013524,0.042196,37.47,35.41,True,True,0.013524,35.41,38.69,105.0,0.0,0.02125
SMR,2025-10-21,-0.067195,5.265,BEARISH,39.124,48,240.0,39.03,38.365,0.017038,0.004868,0.018191,39.22,38.32,True,True,0.00474,38.32,41.73,350.0,45.0,0.067195
SMR,2025-11-03,-0.027877,5.0668,BEARISH,41.5633,11,55.0,41.22,41.1,0.002911,0.01213,0.020136,41.72,40.39,True,True,0.011887,40.39,43.59,140.0,0.0,0.027877
SMR,2026-01-29,-0.031982,1.6761,NEUTRAL,19.1546,5,25.0,19.01,18.915,0.004997,0.021568,0.046028,19.42,18.135,True,True,0.004734,18.135,20.05,95.0,0.0,0.031982
SMR,2026-02-20,-0.026981,1.5775,NEUTRAL,13.614,33,165.0,13.58,13.46,0.008837,0.0243,0.018041,13.91,13.335,True,True,0.0243,13.335,14.55,360.0,30.0,0.026981
SNAP,2024-07-17,-0.027261,0.7561,BEARISH,15.3976,10,50.0,15.365,14.735,0.041002,0.002278,0.041328,15.4,14.73,False,False,0.0,14.73,15.7,230.0,0.0,0.027261
SNAP,2025-06-13,-0.020457,0.3271,NEUTRAL,8.0091,11,55.0,7.98,7.95,0.003759,0.013784,0.009398,8.09,7.905,True,True,0.013784,7.905,8.225,375.0,0.0,0.020457
SNDK,2025-04-03,-0.063732,3.1496,BEARISH,43.4001,0,0.0,43.01,38.2,0.111834,0.039991,0.12439,44.73,37.66,True,True,0.008719,37.66,44.73,280.0,0.0,0.063732
SNDK,2025-04-04,-0.074869,3.5932,BEARISH,33.9027,7,35.0,33.755,30.14,0.107095,0.00711,0.158939,33.995,28.39,False,False,-0.005036,28.39,35.6,225.0,0.0,0.074869
SNOW,2026-01-29,-0.04871,7.7571,BEARISH,202.3471,0,0.0,201.285,199.42,0.009265,0.021512,0.022182,205.615,196.82,True,True,0.017463,196.82,205.615,360.0,0.0,0.04871
SOFI,2024-01-31,-0.034524,0.5554,NEUTRAL,7.8879,74,370.0,7.87,7.835,0.004447,0.005718,0.007624,7.915,7.81,True,True,0.001271,7.81,8.335,380.0,30.0,0.034524
SOFI,2024-02-21,-0.024648,0.3668,NEUTRAL,8.1633,34,170.0,8.16,8.11,0.006127,0.004902,0.007353,8.2,8.1,True,True,0.004902,8.1,8.335,380.0,0.0,0.024648
SOFI,2024-03-05,-0.060058,0.4307,BEARISH,7.8877,0,0.0,7.81,7.26,0.070423,0.044174,0.070423,8.155,7.26,True,True,0.022407,7.26,8.155,330.0,0.0,0.060058
SOFI,2026-02-05,-0.025771,1.2407,NEUTRAL,19.7287,6,30.0,19.725,19.46,0.013435,0.018504,0.026616,20.09,19.2,True,True,0.000253,19.2,20.395,60.0,0.0,0.025771
SOUN,2024-01-31,-0.022222,0.1032,BEARISH,1.7187,38,270.0,1.705,1.65,0.032258,0.032258,0.032258,1.76,1.65,True,True,0.032258,1.65,1.775,385.0,20.0,0.022222
SOUN,2024-07-24,-0.022267,0.5711,BEARISH,4.6016,54,310.0,4.59,4.56,0.006536,0.008715,0.010893,4.63,4.54,True,True,0.003268,4.54,4.85,385.0,5.0,0.022267
SOUN,2024-11-13,-0.125,0.6418,BEARISH,6.3583,0,0.0,6.31,6.26,0.007924,0.068938,0.03962,6.745,6.06,True,True,0.068938,6.06,6.745,130.0,20.0,0.125
SOUN,2025-10-17,-0.039277,1.6761,NEUTRAL,19.2646,20,100.0,19.085,19.015,0.003668,0.016505,0.028818,19.4,18.535,True,True,0.007074,18.535,20.385,255.0,35.0,0.039277
SOUN,2025-10-30,-0.026142,1.5464,NEUTRAL,17.0764,62,310.0,17.07,16.88,0.011131,0.009959,0.012302,17.24,16.86,True,True,0.009959,16.86,17.87,385.0,0.0,0.026142
SOXS,2024-02-29,-0.035237,0.3079,BEARISH,3.8469,43,220.0,3.84,3.81,0.007812,0.005208,0.016927,3.86,3.775,True,True,0.005208,3.775,4.01,385.0,130.0,0.035237
SOXS,2024-03-01,-0.035526,0.3257,BEARISH,3.5347,8,40.0,3.53,3.32,0.05949,0.008499,0.075071,3.56,3.265,True,True,0.008499,3.265,3.67,270.0,0.0,0.035526
SOXS,2024-03-07,-0.036392,0.3268,BEARISH,2.9143,14,70.0,2.9,2.85,0.017241,0.008621,0.034483,2.925,2.8,True,True,0.008621,2.8,3.05,170.0,0.0,0.036392
SOXS,2024-05-24,-0.023239,1.6675,NEUTRAL,26.233,9,45.0,26.21,25.995,0.008203,0.005341,0.016978,26.35,25.765,True,True,0.000763,25.765,27.25,110.0,0.0,0.023239
SOXS,2024-07-08,-0.023307,1.4475,BEARISH,19.536,3,15.0,19.53,19.39,0.007168,0.021505,0.008449,19.95,19.365,True,True,0.021505,19.365,20.12,385.0,0.0,0.023307
SOXS,2025-06-09,-0.026389,0.9379,BEARISH,10.1399,4,20.0,10.12,10.03,0.008893,0.011364,0.035573,10.235,9.76,True,True,0.007411,9.76,10.52,65.0,0.0,0.026389
SOXS,2025-06-16,-0.040196,0.8471,BEARISH,9.4511,6,30.0,9.43,9.23,0.021209,0.004242,0.034995,9.47,9.1,True,True,0.002121,9.1,9.81,95.0,0.0,0.040196
SOXS,2025-09-18,-0.075658,0.3796,NEUTRAL,5.4681,7,35.0,5.465,5.45,0.002745,0.006404,0.021958,5.5,5.345,True,True,0.004575,5.345,5.68,205.0,10.0,0.075658
SOXS,2026-02-06,-0.055928,0.215,BEARISH,2.024,1,5.0,2.015,1.87,0.07196,0.024814,0.079404,2.065,1.855,True,True,0.024814,1.855,2.12,380.0,0.0,0.055928
SOXX,2024-07-17,-0.034198,6.5607,BEARISH,250.1357,7,35.0,249.72,242.91,0.027271,0.010652,0.027431,252.38,242.87,True,True,0.010652,242.87,253.04,385.0,5.0,0.034198
SOXX,2025-01-27,-0.051787,6.7729,NEUTRAL,215.9109,19,95.0,215.32,212.58,0.012725,0.002879,0.025683,215.94,209.79,True,True,0.001579,209.79,219.56,325.0,0.0,0.051787
SOXX,2025-11-04,-0.025997,7.28,BEARISH,297.373,76,380.0,296.55,295.92,0.002124,0.00317,0.003271,297.49,295.58,True,True,0.000135,295.58,304.33,385.0,55.0,0.025997
SPY,2025-04-04,-0.025423,12.0818,NEUTRAL,518.8073,8,40.0,518.43,505.56,0.024825,0.007937,0.025751,522.545,505.08,True,True,0.007937,505.08,525.86,385.0,0.0,0.025423
SQQQ,2025-05-27,-0.041493,1.3196,NEUTRAL,23.6121,32,160.0,23.6,23.45,0.006356,0.000847,0.011017,23.62,23.34,True,True,0.000424,23.34,24.38,270.0,5.0,0.041493
TAN,2024-07-15,-0.041943,1.3054,BEARISH,42.0779,0,0.0,42.07,41.9,0.004041,0.015688,0.007606,42.73,41.75,True,True,0.006418,41.75,42.73,275.0,0.0,0.041943
TAN,2024-10-08,-0.040957,1.1457,NEUTRAL,40.6367,2,15.0,40.63,40.54,0.002215,0.004184,0.00763,40.8,40.32,True,True,0.004184,40.32,41.095,335.0,0.0,0.040957
TAN,2025-01-08,-0.02198,1.1057,BEARISH,35.3777,0,0.0,35.36,35.32,0.001131,0.013009,0.005939,35.82,35.15,True,True,0.011878,35.15,35.82,200.0,0.0,0.02198
TEM,2024-09-17,-0.02184,6.1379,NEUTRAL,51.0649,1,5.0,50.49,49.195,0.025649,0.049911,0.041493,53.01,48.395,True,True,0.049911,48.395,53.585,360.0,0.0,0.02184
TEM,2024-12-03,-0.025289,6.8871,BEARISH,58.7201,9,70.0,58.39,56.195,0.037592,0.015071,0.078267,59.27,53.82,True,True,0.015071,53.82,61.475,365.0,0.0,0.025289
TEM,2025-01-13,-0.087843,3.0643,BEARISH,32.9893,0,0.0,32.875,32.37,0.015361,0.056122,0.044867,34.72,31.4,True,True,0.008821,31.4,34.72,20.0,80.0,0.087843
TEM,2025-04-04,-0.02812,4.8625,NEUTRAL,42.985,4,20.0,42.94,42.585,0.008267,0.025617,0.067536,44.04,40.04,True,True,0.01048,40.04,45.72,80.0,0.0,0.02812
TEM,2025-04-10,-0.021446,5.8593,BEARISH,40.5463,7,35.0,40.41,40.35,0.001485,0.021034,0.048998,41.26,38.43,True,True,0.021034,38.43,42.89,175.0,0.0,0.021446
TGT,2025-02-12,-0.024388,3.3918,BEARISH,127.8533,2,10.0,127.81,127.51,0.002347,0.005047,0.006807,128.455,126.94,True,True,0.001565,126.94,129.68,40.0,0.0,0.024388
TIGR,2024-03-14,-0.053427,0.2439,BEARISH,4.5974,3,15.0,4.58,4.43,0.032751,0.008734,0.040393,4.62,4.395,True,True,0.004367,4.395,4.695,360.0,0.0,0.053427
TIGR,2024-03-21,-0.02706,0.2779,NEUTRAL,3.8439,31,280.0,3.84,3.815,0.00651,0.0,0.007812,3.84,3.81,False,False,0.0,3.81,3.96,380.0,5.0,0.02706
TIGR,2024-05-21,-0.032511,0.2321,NEUTRAL,4.2221,13,110.0,4.215,4.175,0.00949,0.0,0.016607,4.215,4.145,False,False,-0.001186,4.145,4.315,225.0,0.0,0.032511
TIGR,2024-10-14,-0.044186,1.7246,BEARISH,7.5301,37,185.0,7.53,7.31,0.029216,0.00664,0.031873,7.58,7.29,True,True,0.001328,7.29,8.31,370.0,15.0,0.044186
TIGR,2025-01-27,-0.021939,0.3871,BEARISH,6.7551,2,10.0,6.715,6.64,0.011169,0.018615,0.021593,6.84,6.57,True,True,0.018615,6.57,6.91,115.0,0.0,0.021939
TIGR,2025-02-24,-0.038977,0.7171,BEARISH,7.6031,1,5.0,7.5,7.08,0.056,0.013333,0.070667,7.6,6.97,True,True,0.002667,6.97,7.89,290.0,0.0,0.038977
TIGR,2025-03-20,-0.04305,0.6414,BEARISH,8.9684,24,120.0,8.89,8.85,0.004499,0.010686,0.026434,8.985,8.655,True,True,0.007874,8.655,9.235,325.0,0.0,0.04305
TIGR,2025-10-10,-0.033432,0.5561,NEUTRAL,9.6076,19,95.0,9.58,9.02,0.058455,0.010438,0.070981,9.68,8.9,True,True,0.010438,8.9,10.04,365.0,20.0,0.033432
TSLA,2024-01-25,-0.087174,9.1514,NEUTRAL,186.0794,9,45.0,186.07,182.63,0.018488,0.007282,0.032246,187.425,180.07,True,True,0.007282,180.07,192.71,180.0,0.0,0.087174
TSLA,2025-06-05,-0.028792,17.6043,BEARISH,315.5983,3,15.0,313.45,284.99,0.090796,0.030276,0.127995,322.94,273.33,True,True,0.030276,273.33,324.49,345.0,0.0,0.028792
TSM,2024-10-28,-0.020938,6.7625,NEUTRAL,196.495,2,10.0,196.36,194.74,0.00825,0.006671,0.00932,197.67,194.53,True,True,0.005755,194.53,199.295,385.0,0.0,0.020938
U,2024-02-28,-0.021904,1.8739,BEARISH,29.6154,2,10.0,29.465,29.28,0.006279,0.018666,0.013406,30.015,29.07,True,True,0.004242,29.07,30.455,20.0,0.0,0.021904
U,2025-02-11,-0.020078,1.0818,NEUTRAL,19.5773,47,235.0,19.57,19.51,0.003066,0.01022,0.006643,19.77,19.44,True,True,0.01022,19.44,20.15,385.0,0.0,0.020078
U,2025-03-06,-0.024006,2.2054,BEARISH,23.9179,39,195.0,23.77,23.15,0.026083,0.009676,0.037442,24.0,22.88,True,True,0.005679,22.88,25.13,300.0,30.0,0.024006
U,2025-10-16,-0.024312,2.2057,BEARISH,35.6377,0,0.0,35.63,34.72,0.02554,0.024979,0.038731,36.52,34.25,True,True,0.013752,34.25,36.52,180.0,0.0,0.024312
UAL,2024-06-14,-0.021601,1.9225,NEUTRAL,50.186,6,30.0,49.965,49.67,0.005904,0.004003,0.029521,50.165,48.49,False,False,-0.001301,48.49,51.06,70.0,0.0,0.021601
UAL,2025-03-06,-0.022256,5.3114,BEARISH,87.0554,2,10.0,86.74,86.23,0.00588,0.05015,0.011298,91.09,85.76,True,True,0.05015,85.76,91.09,380.0,50.0,0.022256
UAL,2026-02-19,-0.024972,5.9564,NEUTRAL,111.6274,20,100.0,111.57,110.04,0.013713,0.004706,0.017209,112.095,109.65,True,True,0.004706,109.65,114.01,305.0,0.0,0.024972
UAL,2026-02-27,-0.038353,6.0114,BEARISH,109.5504,0,0.0,108.735,106.34,0.022026,0.029613,0.030303,111.955,105.44,True,True,0.004828,105.44,111.955,230.0,0.0,0.038353
UBER,2024-10-31,-0.06224,2.3161,BEARISH,73.5786,1,5.0,73.125,72.04,0.014838,0.009504,0.044513,73.82,69.87,True,True,0.006496,69.87,74.95,145.0,0.0,0.06224
UBER,2025-02-05,-0.046745,2.3436,BEARISH,65.5426,0,0.0,64.9,64.485,0.006394,0.028351,0.021418,66.74,63.51,True,True,0.016179,63.51,66.74,300.0,0.0,0.046745
UFO,2026-01-26,-0.020147,1.4846,NEUTRAL,45.3661,6,45.0,45.35,45.29,0.001323,0.006615,0.00441,45.65,45.15,True,True,0.006615,45.15,45.96,315.0,0.0,0.020147
UNH,2025-02-18,-0.024526,12.7204,NEUTRAL,505.6069,41,205.0,504.445,500.75,0.007325,0.002518,0.014412,505.715,497.175,True,True,0.000109,497.175,515.14,350.0,0.0,0.024526
UNH,2026-01-27,-0.158964,13.0393,BEARISH,290.4843,0,0.0,289.16,282.7,0.022341,0.035655,0.030277,299.47,280.405,True,True,0.001764,280.405,299.47,220.0,0.0,0.158964
UPST,2024-02-14,-0.108478,2.8654,BEARISH,28.1939,1,5.0,26.93,26.46,0.017453,0.050501,0.059785,28.29,25.32,True,True,0.021909,25.32,29.52,190.0,0.0,0.108478
UPST,2024-07-24,-0.021716,1.9114,NEUTRAL,26.2654,5,25.0,26.22,25.015,0.045957,0.012967,0.053394,26.56,24.82,True,True,0.012967,24.82,27.76,385.0,10.0,0.021716
UPST,2025-02-11,-0.022756,3.9964,BEARISH,67.7564,29,145.0,67.715,67.46,0.003766,0.022152,0.012774,69.215,66.85,True,False,-0.004947,66.85,70.23,165.0,25.0,0.022756
UPST,2025-09-25,-0.028548,3.8386,NEUTRAL,57.3346,6,30.0,57.255,56.92,0.005851,0.015981,0.020173,58.17,56.1,True,True,0.015981,56.1,59.26,270.0,0.0,0.028548
UPST,2025-10-30,-0.022389,3.0293,BEARISH,46.3833,28,140.0,46.305,44.98,0.028615,0.003995,0.035309,46.49,44.67,True,True,0.003995,44.67,47.595,350.0,0.0,0.022389
UPST,2026-02-11,-0.052537,2.6425,BEARISH,35.913,0,0.0,35.1,33.08,0.05755,0.062963,0.073504,37.31,32.52,True,True,0.007123,32.52,37.31,20.0,0.0,0.052537
UPST,2026-02-27,-0.03793,2.2771,BEARISH,27.6241,9,45.0,27.48,27.27,0.007642,0.014556,0.022562,27.88,26.86,True,True,0.014556,26.86,28.55,285.0,0.0,0.03793
VLO,2024-09-03,-0.023048,3.7236,BEARISH,141.9956,3,15.0,141.705,141.28,0.002999,0.002858,0.006387,142.11,140.8,True,True,0.002858,140.8,143.485,35.0,0.0,0.023048
VLO,2025-04-03,-0.055522,4.955,NEUTRAL,124.238,2,10.0,123.61,114.26,0.075641,0.009303,0.077542,124.76,114.025,False,False,-0.000647,114.025,126.655,385.0,0.0,0.055522
VLO,2025-04-04,-0.036189,5.4664,BEARISH,107.9384,4,20.0,107.68,104.77,0.027025,0.005944,0.046155,108.32,102.71,True,True,0.005944,102.71,111.135,75.0,0.0,0.036189
VLO,2025-07-24,-0.027569,3.8621,NEUTRAL,142.0151,6,30.0,141.88,140.37,0.010643,0.017973,0.014801,144.43,139.78,True,True,0.017973,139.78,144.43,180.0,85.0,0.027569
VST,2025-04-04,-0.034383,8.3807,BEARISH,100.5577,1,5.0,98.73,98.02,0.007191,0.023397,0.065937,101.04,92.22,True,True,0.009318,92.22,103.91,70.0,0.0,0.034383
VST,2026-01-20,-0.032536,10.1418,NEUTRAL,157.4033,63,315.0,157.335,156.8,0.0034,0.002002,0.006705,157.65,156.28,True,True,0.001748,156.28,165.95,375.0,65.0,0.032536
XBI,2024-02-13,-0.033552,2.4768,NEUTRAL,89.0243,55,275.0,88.98,88.68,0.003372,0.001068,0.012194,89.075,87.895,False,False,-0.000281,87.895,90.4,355.0,5.0,0.033552
XLE,2025-04-03,-0.047083,1.87,NEUTRAL,88.912,6,30.0,88.76,86.775,0.022364,0.00507,0.023096,89.21,86.71,True,True,0.001634,86.71,90.34,385.0,15.0,0.047083
XLE,2025-04-04,-0.032786,2.3075,BEARISH,83.007,1,5.0,82.19,79.06,0.038082,0.014114,0.041672,83.35,78.765,True,True,0.001947,78.765,84.57,380.0,0.0,0.032786
XLE,2025-04-10,-0.026725,3.8864,BEARISH,78.5654,5,25.0,78.3,77.03,0.01622,0.007024,0.035632,78.85,75.51,True,True,0.007024,75.51,80.12,175.0,0.0,0.026725
XLF,2025-04-04,-0.033998,1.1507,NEUTRAL,45.5697,8,40.0,45.445,44.17,0.028056,0.004621,0.029816,45.655,44.09,True,True,0.004621,44.09,46.41,385.0,0.0,0.033998
XLI,2025-04-04,-0.028603,3.0129,NEUTRAL,121.0549,2,10.0,121.04,117.98,0.025281,0.007931,0.026851,122.0,117.79,True,True,0.007931,117.79,122.67,385.0,0.0,0.028603
XLK,2024-07-17,-0.023518,3.9318,BEARISH,226.3773,6,35.0,225.82,224.41,0.006244,0.006443,0.006908,227.275,224.26,True,True,0.006443,224.26,228.28,385.0,0.0,0.023518
XLK,2025-04-04,-0.027697,5.7486,NEUTRAL,187.4456,2,10.0,187.26,184.53,0.014579,0.013564,0.023497,189.8,182.86,True,True,0.013564,182.86,190.4,80.0,0.0,0.027697
XOP,2024-10-15,-0.026887,3.3286,NEUTRAL,133.6686,76,380.0,133.66,133.375,0.002132,0.000262,0.002693,133.695,133.3,False,False,-0.000748,133.3,135.16,385.0,210.0,0.026887
XOP,2025-04-03,-0.059193,3.3721,NEUTRAL,124.5311,5,25.0,124.18,119.44,0.03817,0.003704,0.038815,124.64,119.36,False,False,-0.00145,119.36,126.24,380.0,0.0,0.059193
XOP,2025-04-04,-0.045462,4.1864,BEARISH,112.3354,0,0.0,111.97,106.71,0.046977,0.021702,0.061356,114.4,105.1,True,True,0.000536,105.1,114.4,80.0,0.0,0.045462
XOP,2025-04-10,-0.040109,6.8746,BEARISH,106.3801,4,20.0,105.885,104.385,0.014166,0.006469,0.033669,106.57,102.32,True,True,0.003919,102.32,109.13,370.0,0.0,0.040109
XPEV,2024-02-23,-0.023549,0.4857,NEUTRAL,8.7207,2,10.0,8.67,8.61,0.00692,0.007497,0.010957,8.735,8.575,True,True,0.007497,8.575,9.02,310.0,0.0,0.023549
XPEV,2024-02-28,-0.048507,0.4871,BEARISH,8.7301,2,10.0,8.73,8.72,0.001145,0.0126,0.009164,8.84,8.65,True,False,0.0,8.65,8.96,15.0,0.0,0.048507
XPEV,2024-03-04,-0.056281,0.5929,BEARISH,9.1529,8,40.0,9.15,9.14,0.001093,0.013115,0.012022,9.27,9.04,True,True,0.013115,9.04,9.435,105.0,0.0,0.056281
XPEV,2024-07-23,-0.03387,0.5811,NEUTRAL,8.4676,15,75.0,8.45,8.395,0.006509,0.014201,0.008876,8.57,8.375,True,True,0.014201,8.375,8.755,360.0,0.0,0.03387
XPEV,2024-10-14,-0.058095,1.1075,BEARISH,11.717,33,165.0,11.69,11.65,0.003422,0.006416,0.021386,11.765,11.44,True,True,0.006416,11.44,12.2,375.0,0.0,0.058095
XPEV,2025-05-22,-0.044005,0.9646,BEARISH,20.9041,0,0.0,20.8,20.51,0.013942,0.023558,0.014423,21.29,20.5,True,True,0.002885,20.5,21.29,385.0,0.0,0.044005
XPEV,2025-06-12,-0.024474,0.7007,BEARISH,19.6497,5,25.0,19.63,19.24,0.019868,0.003057,0.021396,19.69,19.21,True,True,0.001783,19.21,19.93,385.0,0.0,0.024474
XPEV,2025-10-09,-0.027697,0.9018,BEARISH,23.1593,0,0.0,23.13,22.895,0.01016,0.016861,0.025076,23.52,22.55,True,True,0.001297,22.55,23.52,295.0,0.0,0.027697
XPEV,2025-10-10,-0.022931,1.0189,BEARISH,21.9624,18,90.0,21.75,21.03,0.033103,0.016092,0.041379,22.1,20.85,True,True,0.005287,20.85,22.42,360.0,25.0,0.022931
XPEV,2026-02-02,-0.04754,0.7507,BEARISH,16.8297,0,0.0,16.76,16.49,0.01611,0.02864,0.0358,17.24,16.16,True,True,0.006862,16.16,17.24,55.0,0.0,0.04754
YANG,2024-01-23,-0.098236,1.0461,NEUTRAL,16.1966,1,5.0,16.185,15.955,0.014211,0.013593,0.019462,16.405,15.87,True,True,0.013593,15.87,16.615,360.0,0.0,0.098236
YANG,2024-02-05,-0.027491,1.1829,BEARISH,16.5069,5,55.0,16.49,16.295,0.011825,0.007277,0.013645,16.61,16.265,True,True,0.007277,16.265,16.98,360.0,0.0,0.027491
YANG,2024-04-23,-0.024237,0.4754,NEUTRAL,10.6799,13,165.0,10.67,10.605,0.006092,0.0,0.006092,10.67,10.605,False,False,-0.003749,10.605,10.87,230.0,0.0,0.024237
YANG,2024-05-02,-0.09306,0.5725,BEARISH,8.396,14,75.0,8.31,7.925,0.04633,0.010229,0.06438,8.395,7.775,True,True,0.00361,7.775,8.655,280.0,40.0,0.09306
YANG,2024-07-03,-0.032569,0.2993,NEUTRAL,7.9003,3,30.0,7.9,7.885,0.001899,0.002532,0.009494,7.92,7.825,True,True,0.002532,7.825,8.02,175.0,0.0,0.032569
YANG,2024-08-08,-0.036327,0.4589,BEARISH,9.3664,8,40.0,9.36,9.24,0.012821,0.003205,0.019231,9.39,9.18,False,False,0.0,9.18,9.55,290.0,0.0,0.036327
YANG,2024-08-16,-0.037204,0.49,NEUTRAL,8.344,18,170.0,8.33,8.31,0.002401,0.0,0.007203,8.33,8.27,False,False,0.0,8.27,8.54,270.0,0.0,0.037204
YANG,2024-09-24,-0.196229,0.4832,BEARISH,5.5617,21,110.0,5.53,4.98,0.099458,0.0,0.111212,5.53,4.915,False,False,0.0,4.915,5.83,350.0,35.0,0.196229
YANG,2024-10-01,-0.021687,0.5943,NEUTRAL,3.8223,31,155.0,3.79,3.65,0.036939,0.034301,0.042216,3.92,3.63,True,True,0.034301,3.63,4.14,385.0,10.0,0.021687
YANG,2024-12-09,-0.237271,4.0375,BEARISH,58.305,2,10.0,57.31,56.94,0.006456,0.021462,0.059675,58.54,53.89,True,True,0.017885,53.89,60.05,185.0,0.0,0.237271
YANG,2025-01-24,-0.044092,3.3732,NEUTRAL,64.3407,6,125.0,64.1,63.585,0.008034,0.0,0.009828,64.1,63.47,False,False,0.0,63.47,65.69,345.0,0.0,0.044092
YANG,2025-02-12,-0.02953,3.9896,BEARISH,49.0141,10,70.0,48.59,48.0,0.012142,0.008438,0.02552,49.0,47.35,True,True,0.003087,47.35,50.61,195.0,0.0,0.02953
