ticker,date,direction,gap_bucket,candle_tier,win,eod_return,hod_pct,lod_pct,hod_atr,lod_atr,reverse_ft_minutes,cs_bar1,cs_at_ft,cs_prior,cs_slope_raw,ts_slope,ts_level_at_ft,ft_bar_number,ft_bar_candle
ASML,2025-05-23,GAP_DN,2-5%,MAX_BEARISH,1,0.011184,0.016183,0.001001,0.7747,0.0479,225.0,-81.5,10.5,-76.19,86.69,TS_RISING,NEUTRAL,33,BEARISH
ASML,2025-06-13,GAP_DN,2-5%,BULLISH,0,-0.010241,0.004061,0.01167,0.1839,0.5284,305.0,-93.82,-100.0,-36.83,-63.17,TS_FALLING,BEARISH,38,NEUTRAL
ASML,2025-11-14,GAP_DN,2-5%,BEARISH,1,0.019049,0.03001,0.005951,1.2651,0.2509,15.0,-52.45,-53.36,,,UNKNOWN,BEARISH,3,BULLISH
ASTS,2024-03-08 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.02439,0.029268,0.02439,0.4809,0.4008,385.0,7.88,-33.89,12.66,-46.55,TS_FALLING,BEARISH,53,BEARISH
ASTS,2024-05-28 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.09465,0.113169,0.039095,0.857,0.296,190.0,100.0,100.0,55.98,44.02,TS_RISING,BULLISH,33,BULLISH
ASTS,2024-05-29 04:00:00+00:00,GAP_UP,12%+,BEARISH,0,-0.465854,0.518699,0.065041,3.4513,0.4328,5.0,79.1,94.21,,,UNKNOWN,BULLISH,1,BULLISH
ASTS,2024-10-16 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.139629,0.144471,0.012107,1.7188,0.144,50.0,-2.59,95.52,21.57,73.95,TS_RISING,BULLISH,10,NEUTRAL
ASTS,2025-05-14 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.031699,0.048286,0.040546,0.7406,0.6218,45.0,100.0,18.07,100.0,-81.93,TS_FALLING,NEUTRAL,9,BEARISH
ASTS,2025-09-22 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.043943,0.046188,0.030365,0.7236,0.4757,335.0,-24.43,44.22,0.78,43.44,TS_RISING,BULLISH,67,BULLISH
ASTS,2025-10-01 04:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.0641,0.068025,0.049337,0.9366,0.6793,95.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,19,BULLISH
ASTS,2025-10-02 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.123534,0.134749,0.023959,1.7687,0.3145,45.0,100.0,100.0,84.92,15.08,TS_RISING,BULLISH,9,BULLISH
ASTS,2025-10-08 04:00:00+00:00,GAP_UP,12%+,BULLISH,1,0.042303,0.077586,0.058116,1.0161,0.7611,45.0,61.98,41.52,100.0,-58.48,TS_FALLING,BULLISH,9,BEARISH
ASTS,2026-01-22 05:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.059971,0.094149,0.033175,0.8615,0.3036,210.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,42,BULLISH
ASTS,2026-02-06 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.041023,0.075908,0.064501,0.5756,0.4891,195.0,-45.08,100.0,100.0,0.0,TS_FLAT,BULLISH,39,BULLISH
ASTS,2024-02-13,GAP_DN,5-8%,BULLISH,0,-0.03653,0.031963,0.038052,0.4274,0.5088,215.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,36,BEARISH
ASTS,2024-02-28,GAP_DN,2-5%,BULLISH,0,-0.025954,0.007634,0.036641,0.1022,0.4906,290.0,-54.11,-100.0,-100.0,0.0,TS_FLAT,BEARISH,47,NEUTRAL
ASTS,2024-04-10,GAP_DN,2-5%,BULLISH,0,-0.027273,0.011364,0.040909,0.1311,0.4719,330.0,7.91,-26.18,-25.4,-0.78,TS_FLAT,BEARISH,47,BEARISH
ASTS,2024-05-22,GAP_DN,2-5%,BULLISH,1,0.014161,0.056645,0.089325,0.4909,0.7742,70.0,26.07,-66.54,-24.17,-42.37,TS_FALLING,BEARISH,14,BEARISH
ASTS,2024-06-03,GAP_DN,2-5%,MAX_BEARISH,1,0.062025,0.091139,0.041772,0.6184,0.2834,295.0,-100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,36,BEARISH
ASTS,2024-06-25,GAP_DN,2-5%,BEARISH,1,0.091542,0.095522,0.071144,0.902,0.6718,100.0,-33.97,100.0,13.82,86.18,TS_RISING,BULLISH,20,BULLISH
ASTS,2024-09-27,GAP_DN,2-5%,MAX_BEARISH,1,0.093777,0.103284,0.061798,0.9329,0.5582,230.0,-100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,46,BULLISH
ASTS,2025-01-27,GAP_DN,2-5%,BEARISH,0,-0.028412,0.043886,0.038052,0.5341,0.4631,10.0,-64.16,-17.29,,,UNKNOWN,BEARISH,2,BULLISH
ASTS,2025-06-17,GAP_DN,2-5%,BULLISH,0,-0.036442,0.019632,0.043436,0.2942,0.6508,175.0,0.5,-100.0,-100.0,0.0,TS_FLAT,BEARISH,35,BEARISH
AVGO,2024-03-07 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.015907,0.022502,0.004584,0.7147,0.1456,380.0,54.45,38.2,-1.89,40.09,TS_RISING,NEUTRAL,76,BULLISH
AVGO,2024-03-21 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.043963,0.056533,0.007956,1.3402,0.1886,30.0,77.48,100.0,97.73,2.27,TS_FLAT,BULLISH,6,BULLISH
AVGO,2024-06-12 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.001983,0.004213,0.013247,0.1621,0.5097,20.0,39.63,50.06,,,UNKNOWN,BULLISH,4,BEARISH
AVGO,2024-06-17 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.017145,0.024255,0.00998,0.7027,0.2892,225.0,-23.24,92.71,60.68,32.03,TS_RISING,BULLISH,42,NEUTRAL
AVGO,2024-02-13,GAP_DN,2-5%,MAX_BEARISH,1,0.015482,0.017518,0.003106,0.6479,0.1149,65.0,-89.08,-78.57,-100.0,21.43,TS_RISING,BEARISH,13,NEUTRAL
AVGO,2025-01-27,GAP_DN,12%+,BULLISH,0,-0.046529,0.028922,0.074932,0.5714,1.4804,95.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,19,BEARISH
BA,2025-01-28 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.022085,0.036497,0.042438,1.2579,1.4627,270.0,99.62,-100.0,-100.0,0.0,TS_FLAT,BEARISH,54,BEARISH
BABA,2024-09-19 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.010043,0.010785,0.007647,0.5208,0.3692,325.0,78.35,50.42,59.66,-9.24,TS_FLAT,BULLISH,65,BULLISH
BABA,2025-01-29 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.027402,0.018302,0.030117,0.7157,1.1778,75.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,15,BULLISH
BABA,2025-04-23 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.006018,0.034687,0.007105,0.5193,0.1064,15.0,-19.28,53.65,,,UNKNOWN,BULLISH,3,BULLISH
BABA,2025-08-28,GAP_DN,2-5%,BEARISH,0,-0.000167,0.013631,0.016056,0.4739,0.5583,85.0,-39.61,-6.8,-26.47,19.67,TS_RISING,NEUTRAL,17,BULLISH
BE,2024-01-24 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.027049,0.027869,0.030738,0.4905,0.541,225.0,9.4,-100.0,-100.0,0.0,TS_FLAT,BEARISH,44,BEARISH
BE,2024-02-01 05:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.003734,0.029876,0.043983,0.4701,0.6922,85.0,-60.61,-5.49,18.4,-23.89,TS_FALLING,NEUTRAL,17,BEARISH
BE,2024-05-10 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.105854,0.085806,0.107458,1.3993,1.7525,75.0,74.61,60.29,94.13,-33.84,TS_FALLING,BULLISH,15,BEARISH
BE,2024-09-26 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.002398,0.016307,0.027338,0.2911,0.4881,85.0,100.0,26.45,85.2,-58.75,TS_FALLING,NEUTRAL,17,BEARISH
BE,2025-01-06 05:00:00+00:00,GAP_UP,2-5%,MAX_BEARISH,0,-0.01555,0.039075,0.023126,0.6133,0.363,125.0,-100.0,47.04,61.38,-14.34,TS_FALLING,BULLISH,25,BULLISH
BE,2025-01-14 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.059122,0.030405,0.063345,0.5005,1.0427,80.0,100.0,11.66,73.76,-62.1,TS_FALLING,NEUTRAL,16,BULLISH
BE,2025-01-22 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.050762,0.023243,0.052436,0.3707,0.8363,30.0,31.72,-7.89,26.83,-34.73,TS_FALLING,NEUTRAL,6,BEARISH
BE,2025-05-05 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.036949,0.02217,0.036949,0.3346,0.5577,360.0,100.0,-87.88,-7.38,-80.51,TS_FALLING,BEARISH,72,BEARISH
BE,2025-06-03 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.091444,0.101604,0.016043,1.8065,0.2852,55.0,57.58,100.0,100.0,0.0,TS_FLAT,BULLISH,11,BULLISH
BE,2026-01-08 05:00:00+00:00,GAP_UP,8-12%,MAX_BULLISH,0,-0.013685,0.065014,0.031571,0.9902,0.4808,80.0,100.0,-30.53,83.13,-113.65,TS_FALLING,BEARISH,16,BEARISH
BE,2026-01-15 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.003507,0.033634,0.035995,0.4958,0.5306,225.0,-0.99,100.0,100.0,0.0,TS_FLAT,BULLISH,45,BULLISH
BE,2026-01-16 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.037114,0.044017,0.021367,0.6346,0.308,15.0,-60.56,46.12,,,UNKNOWN,BULLISH,3,BULLISH
BE,2024-01-29,GAP_DN,5-8%,MAX_BEARISH,1,0.033913,0.036522,0.036957,0.5477,0.5543,355.0,-100.0,100.0,74.92,25.08,TS_RISING,BULLISH,71,BULLISH
BE,2024-02-20,GAP_DN,2-5%,BULLISH,0,-0.0718,0.016649,0.086368,0.1805,0.9364,35.0,19.05,-66.43,-5.91,-60.53,TS_FALLING,BEARISH,7,BEARISH
BE,2024-05-08,GAP_DN,2-5%,MAX_BEARISH,1,0.037819,0.037819,0.012313,0.6833,0.2225,270.0,-100.0,89.44,31.5,57.94,TS_RISING,BULLISH,50,NEUTRAL
BE,2025-01-10,GAP_DN,2-5%,MAX_BULLISH,0,-0.012149,0.009636,0.042313,0.1618,0.7106,30.0,100.0,-100.0,58.26,-158.26,TS_FALLING,BEARISH,6,BEARISH
BE,2025-05-22,GAP_DN,2-5%,BEARISH,1,0.041702,0.043121,0.034326,0.8122,0.6466,95.0,-33.43,26.45,-30.44,56.89,TS_RISING,NEUTRAL,19,BULLISH
BE,2025-09-02,GAP_DN,5-8%,MAX_BEARISH,1,0.027736,0.042355,0.020126,0.6495,0.3086,15.0,-100.0,-100.0,,,UNKNOWN,BEARISH,3,BULLISH
BE,2025-09-23,GAP_DN,5-8%,BULLISH,0,-0.048102,0.057145,0.069201,0.7962,0.9641,140.0,-80.61,-100.0,-100.0,0.0,TS_FLAT,BEARISH,28,BEARISH
BIDU,2024-04-26 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.02074,0.006037,0.02332,0.2799,1.0811,35.0,36.92,67.13,79.65,-12.53,TS_FALLING,BULLISH,7,BEARISH
BIDU,2024-09-24 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.01957,0.020108,0.014194,0.8849,0.6246,150.0,24.99,100.0,100.0,0.0,TS_FLAT,BULLISH,30,NEUTRAL
BIDU,2024-09-26 04:00:00+00:00,GAP_UP,8-12%,BULLISH,0,-0.00623,0.027913,0.015158,0.9824,0.5335,90.0,11.13,87.15,100.0,-12.85,TS_FALLING,BULLISH,18,BEARISH
BIDU,2025-01-28 05:00:00+00:00,GAP_UP,2-5%,MAX_BEARISH,0,-0.011872,0.013473,0.033352,0.4761,1.1785,385.0,-100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,77,BULLISH
BIDU,2025-09-08 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.00903,0.014411,0.01815,0.472,0.5945,20.0,75.79,100.0,,,UNKNOWN,BULLISH,4,BEARISH
BIDU,2025-09-17 04:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.028942,0.030622,0.022631,0.8048,0.5948,345.0,-48.64,12.83,17.47,-4.64,TS_FLAT,NEUTRAL,33,BEARISH
BIDU,2026-01-27 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.011873,0.01203,0.014662,0.333,0.4059,205.0,100.0,-47.69,-19.19,-28.5,TS_FALLING,BEARISH,37,BEARISH
BIDU,2024-05-16,GAP_DN,2-5%,BEARISH,1,0.040867,0.044335,0.031668,1.2145,0.8675,80.0,-31.4,7.74,-16.98,24.72,TS_RISING,NEUTRAL,16,BULLISH
BLSH,2025-09-18 04:00:00+00:00,GAP_UP,8-12%,MAX_BULLISH,0,-0.083924,0.091344,0.057873,1.1457,0.7259,10.0,77.22,69.95,,,UNKNOWN,BULLISH,2,NEUTRAL
BLSH,2026-03-04 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.058874,0.076967,0.0112,1.3825,0.2012,50.0,27.32,100.0,82.6,17.4,TS_RISING,BULLISH,8,BULLISH
BLSH,2025-10-14,GAP_DN,2-5%,BEARISH,1,0.015821,0.03405,0.0135,0.4297,0.1703,285.0,60.92,100.0,100.0,0.0,TS_FLAT,BULLISH,53,BULLISH
BLSH,2025-10-22,GAP_DN,2-5%,BULLISH,0,-0.060173,0.006339,0.082493,0.0852,1.1092,60.0,-72.91,-100.0,-100.0,0.0,TS_FLAT,BEARISH,8,BEARISH
BLSH,2026-01-07,GAP_DN,2-5%,BULLISH,0,-0.01924,0.004748,0.023363,0.0941,0.4633,350.0,-60.06,-100.0,-100.0,0.0,TS_FLAT,BEARISH,36,BEARISH
BLSH,2026-02-04,GAP_DN,2-5%,BEARISH,1,0.004615,0.048551,0.032675,0.7204,0.4848,65.0,69.34,100.0,43.2,56.8,TS_RISING,BULLISH,13,BULLISH
BROS,2025-05-27 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.008188,0.01925,0.013791,0.4349,0.3116,185.0,-26.34,100.0,100.0,0.0,TS_FLAT,BULLISH,36,BULLISH
BROS,2024-02-13,GAP_DN,2-5%,BULLISH,0,-0.018108,0.009608,0.023651,0.3646,0.8974,35.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,6,BEARISH
BROS,2024-03-22,GAP_DN,5-8%,BULLISH,1,0.008398,0.014097,0.019196,0.3491,0.4753,280.0,-100.0,-100.0,-72.76,-27.24,TS_FALLING,BEARISH,56,BEARISH
BROS,2025-01-27,GAP_DN,2-5%,MAX_BEARISH,1,0.010385,0.02128,0.012768,0.5722,0.3433,30.0,-100.0,-91.35,-100.0,8.65,TS_FLAT,BEARISH,6,BULLISH
BROS,2025-10-30,GAP_DN,2-5%,MAX_BEARISH,1,0.007074,0.045978,0.018319,1.1016,0.4389,20.0,-100.0,-100.0,,,UNKNOWN,BEARISH,4,BULLISH
BRZU,2024-08-06 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.017492,0.034821,0.003106,0.9915,0.0884,150.0,,,,,UNKNOWN,UNKNOWN,2,NEUTRAL
BRZU,2026-01-28 05:00:00+00:00,GAP_UP,8-12%,MAX_BULLISH,1,0.007604,8.7e-05,0.02552,0.0043,1.2517,90.0,100.0,100.0,,,UNKNOWN,BULLISH,1,NEUTRAL
BRZU,2024-11-29,GAP_DN,8-12%,MAX_BEARISH,1,0.035088,0.049607,0.000403,1.6759,0.0136,20.0,-79.4,-100.0,,,UNKNOWN,BEARISH,3,BEARISH
BRZU,2025-02-21,GAP_DN,2-5%,BULLISH,0,-0.013131,0.001417,0.016248,0.0535,0.6134,215.0,-39.17,-95.1,,,UNKNOWN,BEARISH,2,NEUTRAL
BRZU,2025-03-04,GAP_DN,2-5%,MAX_BEARISH,1,0.02408,0.03456,0.000892,0.8651,0.0223,220.0,-100.0,-100.0,,,UNKNOWN,BEARISH,1,BEARISH
BRZU,2026-02-13,GAP_DN,2-5%,BULLISH,1,0.006662,0.009993,0.026737,0.2361,0.6317,10.0,-87.47,-100.0,,,UNKNOWN,BEARISH,1,NEUTRAL
BULL,2025-05-08 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.08236,0.117101,0.054807,0.5677,0.2657,270.0,-14.35,100.0,100.0,0.0,TS_FLAT,BULLISH,52,BULLISH
BULL,2025-04-16,GAP_DN,2-5%,BULLISH,0,-0.086602,0.315453,0.133977,1.4993,0.6368,315.0,,-100.0,-100.0,0.0,TS_FLAT,BEARISH,56,BEARISH
CASY,2025-04-08 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.030712,0.015571,0.040541,0.4834,1.2585,35.0,45.81,100.0,,,UNKNOWN,BULLISH,4,NEUTRAL
CASY,2025-06-10 04:00:00+00:00,GAP_UP,12%+,BEARISH,1,0.011129,0.027064,0.024459,1.1289,1.0202,5.0,20.75,49.67,,,UNKNOWN,BULLISH,1,BULLISH
CASY,2026-02-12 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.001721,0.024284,0.003426,1.13,0.1594,65.0,16.95,100.0,100.0,0.0,TS_FLAT,BULLISH,7,NEUTRAL
CASY,2024-08-02,GAP_DN,2-5%,BULLISH,0,-0.007724,2.7e-05,0.01322,0.0013,0.6195,55.0,-72.1,-80.39,,,UNKNOWN,BEARISH,2,NEUTRAL
CASY,2024-08-05,GAP_DN,2-5%,BEARISH,1,0.027901,0.037441,0.00589,1.5385,0.242,120.0,-18.45,-20.1,-66.01,45.91,TS_RISING,BEARISH,9,NEUTRAL
CAT,2025-10-13 04:00:00+00:00,GAP_UP,2-5%,BULLISH,0,-0.005476,0.008114,0.01348,0.3411,0.5667,55.0,-6.76,47.53,43.96,3.58,TS_FLAT,BULLISH,11,BEARISH
CAT,2024-10-14,GAP_DN,2-5%,MAX_BEARISH,1,0.00551,0.010433,0.01255,0.4652,0.5596,150.0,-100.0,36.06,-37.14,73.2,TS_RISING,NEUTRAL,29,BULLISH
CAT,2024-10-30,GAP_DN,2-5%,MAX_BEARISH,1,0.014449,0.037493,0.017978,1.8507,0.8874,25.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,5,BULLISH
CAT,2025-01-27,GAP_DN,2-5%,BULLISH,0,-0.007563,0.003769,0.020051,0.1668,0.8873,10.0,-92.1,-100.0,,,UNKNOWN,BEARISH,2,NEUTRAL
CCL,2024-12-30,GAP_DN,2-5%,BEARISH,1,0.021615,0.033442,0.008564,0.9192,0.2354,80.0,-19.77,30.98,-40.24,71.22,TS_RISING,NEUTRAL,16,BULLISH
CCL,2025-04-30,GAP_DN,2-5%,MAX_BEARISH,1,0.026331,0.028011,0.028852,0.5372,0.5533,285.0,-92.21,65.32,100.0,-34.68,TS_FALLING,BULLISH,57,BULLISH
CDE,2024-06-14 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.047359,0.047359,0.023679,0.7575,0.3788,165.0,31.49,100.0,57.94,42.06,TS_RISING,BULLISH,33,BULLISH
CDE,2024-06-20 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.02356,0.036649,0.008726,0.6209,0.1478,90.0,64.09,100.0,100.0,0.0,TS_FLAT,BULLISH,18,BULLISH
CDE,2024-09-05 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.014363,0.031418,0.01526,0.599,0.291,45.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,9,BULLISH
CDE,2024-09-20 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.013466,0.010631,0.026223,0.1753,0.4324,120.0,85.13,-29.48,100.0,-129.48,TS_FALLING,BEARISH,23,BEARISH
CDE,2024-09-24 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.06867,0.090844,0.01073,1.4293,0.1688,80.0,-11.49,100.0,100.0,0.0,TS_FLAT,BULLISH,16,BULLISH
CDE,2025-02-10 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.020181,0.013222,0.02714,0.2803,0.5753,165.0,100.0,-18.54,28.11,-46.65,TS_FALLING,BEARISH,33,NEUTRAL
CDE,2025-05-06 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.037567,0.037567,0.012522,0.6926,0.2309,350.0,65.17,100.0,77.8,22.2,TS_RISING,BULLISH,68,BULLISH
CDE,2025-06-05 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.005258,0.018927,0.019979,0.4846,0.5115,15.0,100.0,100.0,,,UNKNOWN,BULLISH,3,BEARISH
CDE,2025-12-26 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.00389,0.015301,0.026452,0.2671,0.4618,30.0,100.0,54.2,92.95,-38.75,TS_FALLING,BULLISH,6,NEUTRAL
CDE,2024-05-16,GAP_DN,2-5%,MAX_BEARISH,1,0.029297,0.035156,0.021484,0.565,0.3453,70.0,-85.7,-62.98,-95.44,32.46,TS_RISING,BEARISH,11,NEUTRAL
CDE,2024-06-07,GAP_DN,5-8%,BULLISH,0,-0.026364,0.021818,0.029091,0.3624,0.4832,250.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,49,BEARISH
CDE,2026-01-07,GAP_DN,2-5%,BEARISH,1,0.02938,0.029647,0.038462,0.4821,0.6255,380.0,-52.0,80.04,72.89,7.15,TS_FLAT,BULLISH,76,BULLISH
CELH,2024-06-24,GAP_DN,2-5%,BULLISH,0,-0.024151,0.014442,0.028557,0.2325,0.4598,370.0,51.26,-100.0,-100.0,0.0,TS_FLAT,BEARISH,74,BEARISH
CIFR,2024-02-14 05:00:00+00:00,GAP_UP,12%+,MAX_BULLISH,0,-0.016456,0.022785,0.067089,0.2318,0.6826,40.0,99.21,76.81,100.0,-23.19,TS_FALLING,BULLISH,8,BEARISH
CIFR,2024-02-28 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.076705,0.053977,0.102273,0.4021,0.7619,180.0,50.53,-86.05,34.89,-120.95,TS_FALLING,BEARISH,36,BEARISH
CIFR,2024-03-05 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.048333,0.063333,0.063333,0.4654,0.4654,325.0,59.59,-100.0,-100.0,0.0,TS_FLAT,BEARISH,62,NEUTRAL
CIFR,2024-03-08 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.008499,0.065156,0.062323,0.5336,0.5104,90.0,43.58,-71.93,-4.54,-67.4,TS_FALLING,BEARISH,18,NEUTRAL
CIFR,2024-05-15 04:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.037406,0.044888,0.074813,0.4715,0.7858,370.0,11.73,100.0,100.0,0.0,TS_FLAT,BULLISH,71,BULLISH
CIFR,2024-05-24 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.0225,0.05625,0.02875,0.6294,0.3217,105.0,3.94,100.0,100.0,0.0,TS_FLAT,BULLISH,18,BULLISH
CIFR,2024-06-14 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.029412,0.022549,0.05,0.3246,0.7198,10.0,-49.75,-75.48,,,UNKNOWN,BEARISH,2,BEARISH
CIFR,2024-09-26 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.032419,0.052369,0.047382,0.7471,0.676,155.0,-58.18,52.17,11.64,40.53,TS_RISING,BULLISH,31,BULLISH
CIFR,2024-10-15 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.013514,0.036036,0.063063,0.4956,0.8673,20.0,-48.25,23.2,,,UNKNOWN,NEUTRAL,4,BULLISH
CIFR,2024-10-16 04:00:00+00:00,GAP_UP,2-5%,MAX_BEARISH,0,-0.101099,0.105495,0.035165,1.4088,0.4696,100.0,-76.85,68.12,19.73,48.39,TS_RISING,BULLISH,18,BULLISH
CIFR,2025-02-05 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.041876,0.0134,0.051926,0.1232,0.4774,220.0,65.93,-100.0,-98.7,-1.3,TS_FLAT,BEARISH,44,BEARISH
CIFR,2025-06-05 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.09009,0.018018,0.111969,0.2311,1.4363,15.0,88.69,-32.19,,,UNKNOWN,BEARISH,3,BEARISH
CIFR,2025-09-24 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.04524,0.048616,0.062795,0.5988,0.7734,15.0,96.39,20.23,,,UNKNOWN,NEUTRAL,3,BEARISH
CIFR,2024-06-11,GAP_DN,2-5%,MAX_BEARISH,1,0.04875,0.0525,0.06,0.6308,0.7209,255.0,-100.0,100.0,79.96,20.04,TS_RISING,BULLISH,38,BEARISH
CIFR,2024-06-18,GAP_DN,2-5%,MAX_BEARISH,1,0.04375,0.054167,0.029167,0.6594,0.3551,280.0,-100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,55,BULLISH
CIFR,2024-10-21,GAP_DN,2-5%,MAX_BEARISH,1,0.108247,0.108247,0.045361,1.4983,0.6279,50.0,-95.55,12.16,-84.12,96.28,TS_RISING,NEUTRAL,10,BULLISH
CIFR,2025-05-19,GAP_DN,5-8%,BEARISH,1,0.039563,0.051842,0.015007,0.652,0.1887,35.0,-32.56,-50.52,-55.87,5.35,TS_FLAT,BEARISH,7,BULLISH
CIFR,2025-05-21,GAP_DN,5-8%,MAX_BEARISH,1,0.001431,0.078684,0.044349,0.9287,0.5235,100.0,-100.0,100.0,-63.49,163.49,TS_RISING,BULLISH,20,BULLISH
CIFR,2025-05-23,GAP_DN,2-5%,MAX_BEARISH,1,0.01462,0.04386,0.023392,0.5042,0.2689,75.0,-100.0,48.05,20.07,27.98,TS_RISING,BULLISH,15,BULLISH
CIFR,2026-01-20,GAP_DN,5-8%,MAX_BEARISH,1,0.013857,0.067308,0.025735,0.7625,0.2915,90.0,-100.0,36.21,-93.41,129.62,TS_RISING,NEUTRAL,18,BULLISH
CL,2024-10-25,GAP_DN,2-5%,BULLISH,0,-0.010453,0.011695,0.015162,0.6731,0.8726,50.0,-77.28,-100.0,-100.0,0.0,TS_FLAT,BEARISH,10,BEARISH
CLF,2024-04-25,GAP_DN,2-5%,BEARISH,1,0.016713,0.025348,0.011699,0.5948,0.2745,245.0,26.74,100.0,100.0,0.0,TS_FLAT,BULLISH,49,BULLISH
CLOU,2026-02-06 05:00:00+00:00,GAP_UP,2-5%,BULLISH,0,-0.000259,0.003625,0.02434,0.1271,0.8534,25.0,-4.45,4.76,-4.45,9.21,TS_FLAT,NEUTRAL,5,NEUTRAL
CLOU,2024-02-13,GAP_DN,2-5%,BULLISH,0,-0.007525,0.006197,0.007747,0.3522,0.4403,360.0,-78.36,-100.0,-100.0,0.0,TS_FLAT,BEARISH,8,BEARISH
CLOU,2025-04-03,GAP_DN,2-5%,BULLISH,0,-0.024854,0.000487,0.030702,0.0175,1.1031,45.0,11.56,-81.78,11.56,-93.34,TS_FALLING,BEARISH,5,BEARISH
CLOU,2025-04-04,GAP_DN,2-5%,BULLISH,0,-0.018191,0.002079,0.037942,0.0623,1.1369,35.0,-57.46,-88.47,-57.46,-31.01,TS_FALLING,BEARISH,5,BEARISH
