ticker,date,overnight_gap,volume_ratio,days_since_ath,range_60d,price_in_range,rs_vs_spy_20d,pre_drift_5d,consecutive_beat_streak,day_of_return,fwd_return_0d,fwd_return_1d,fwd_return_3d,fwd_return_5d,fwd_return_10d,cond_distribution,cond_range_compressed,cond_rs_weak,cond_front_run,cond_beat_fatigue,ceiling_score,regime,day_of_fade,fwd_5d_fade
TSLA,2022-01-03 05:00:00+00:00,0.0870928978294193,1.7563109725934982,339,0.5894976468180888,0.9070160975398102,0.12835090353767464,0.09708267432186579,4,0.04447278060414049,0.04447278060414049,0.0006658513976352267,-0.07291725599592644,-0.07871407992827949,-0.10305899965619436,1,0,0,1,1,3,NARRATIVE_CEILING,0,1
UBER,2021-11-05 04:00:00+00:00,0.04796640141467715,2.745411196390344,184,0.2830510699750558,0.8464749536178107,-0.08525288139041187,0.07736193518941126,2,-0.0042185192997257065,-0.0042185192997257065,-0.03290445053786111,-0.08510862687196788,-0.0486184349293398,-0.0672853828306264,1,0,1,1,0,3,NARRATIVE_CEILING,1,1
MA,2021-10-28 04:00:00+00:00,0.028583350719799804,3.6052764723371182,127,0.14119399355583923,0.09407965554359539,-0.12348495884847188,-0.06540876976561616,1,-0.03404810199942045,-0.03404810199942045,-0.028310634598667162,-0.047812228339611705,-0.02857142857142861,0.026745870762097827,1,1,1,0,0,3,NARRATIVE_CEILING,1,1
SNOW,2021-08-26 04:00:00+00:00,0.054337094499294664,2.5097824165677665,179,0.3268981601451154,0.9762187871581449,0.12571523654312378,0.09365320920239917,3,0.021470853817598126,0.021470853817598126,-0.0046152302598575145,0.018394033644359722,0.025868700043476852,0.06575030935420229,1,0,0,1,1,3,NARRATIVE_CEILING,0,0
TSLA,2021-06-24 04:00:00+00:00,0.02803382341738398,1.6560692008578246,206,0.4270176400694636,0.5690496575342467,0.08397624782964974,0.103362108132667,3,0.007751018895887393,0.007751018895887393,-0.0036754353464246285,0.008729158947758409,0.004749907373101209,-0.026528343831048504,1,0,0,1,1,3,NARRATIVE_CEILING,0,0
NOW,2021-06-10 04:00:00+00:00,0.04368127730079821,1.9416098700650724,79,0.2606121424987455,0.34633979377914675,0.00776325171665615,0.06475885574902263,3,0.00797888790384101,0.00797888790384101,0.026575675731398147,0.04212110591097459,0.0943240624291281,0.13832134094798268,1,0,0,1,1,3,NARRATIVE_CEILING,0,0
SNOW,2021-05-18 04:00:00+00:00,0.02897051215726848,1.8070109758438722,109,0.551822015570934,0.3781413804928233,-0.009446959621528195,0.10857383715164137,1,0.02177887472005126,0.02177887472005126,0.044837515425750735,0.06727912610265552,0.05123634535399245,0.11101969925499347,1,0,1,1,0,3,NARRATIVE_CEILING,0,0
SNOW,2021-05-14 04:00:00+00:00,0.04162571390622929,2.0392581566778234,107,0.6110240051903115,0.22182896075742148,-0.10835164852562196,0.019315700072797704,3,0.07125369784759766,0.07125369784759766,0.08451494440477401,0.16596960114250736,0.1910129552177904,0.21427114148729975,1,0,1,0,1,3,NARRATIVE_CEILING,0,0
TSLA,2021-02-26 05:00:00+00:00,0.02423368562812903,1.6126058405013175,124,0.6622412615174399,0.3675170779311305,-0.20225198624477114,-0.13785289033992698,4,-0.03760924402775503,-0.03760924402775503,0.02707608315051549,-0.06827975046270172,-0.14571348944897425,-0.008082092911911741,1,0,1,0,1,3,NARRATIVE_CEILING,1,1
META,2021-01-28 05:00:00+00:00,0.020492856880531728,2.198545736677011,101,0.21543303224751711,0.3855055966609755,-0.05838035909883932,-0.029091708496684077,4,-0.04635261093317017,-0.04635261093317017,-0.07118436679022574,-0.03910101846187069,-0.04070248677439091,-0.026523194299492583,1,0,1,0,1,3,NARRATIVE_CEILING,1,1
MA,2021-01-28 05:00:00+00:00,0.036266311921956125,1.6430906454248653,103,0.2468118330875336,0.5072056239015815,-0.0809191868520146,-0.03052681935059498,3,-0.008925023687991002,-0.008925023687991002,-0.032704710089555854,0.021701256227649127,0.04221047162025859,0.04826237124430713,1,0,1,0,1,3,NARRATIVE_CEILING,1,0
AAPL,2020-12-22 05:00:00+00:00,0.02779295807635258,1.6097595149669308,84,0.2519912431878524,0.906839186691312,0.1298723564925015,0.031078967943706015,3,0.0017090770983668386,0.0017090770983668386,-0.004633497911128094,0.03851120394986702,0.016027345233573756,-0.005848841625522296,1,0,0,1,1,3,NARRATIVE_CEILING,0,0
LLY,2020-11-04 05:00:00+00:00,0.03587786259541976,3.137350946221328,70,0.21609595666473216,0.6934646374216652,-0.010458712277323978,0.1317693655266967,1,0.09498894620486378,0.09498894620486378,0.0736182756079588,0.04922623434045695,0.06735445836403843,0.03319823139277837,1,0,1,1,0,3,NARRATIVE_CEILING,0,0
ORCL,2026-02-09 05:00:00+00:00,0.035187843562900493,1.539341411808356,104,0.747246248244252,0.21126830233478427,-0.21136713143451014,-0.021766285678596065,1,0.059494013393763014,0.059494013393763014,0.08144490292904005,0.05871609280930784,0.0417371304877223,-0.011432050328079727,1,0,1,0,0,2,MODERATE_CEILING,0,0
AVGO,2026-02-06 05:00:00+00:00,0.029933374102803473,1.556633538504661,410,0.4037654070161181,0.3125628983562561,-0.0017062214010399313,0.0036513971875187234,1,0.03937623050720324,0.03937623050720324,0.07459608112753524,0.07059595612362879,0.0162505078283696,0.03246976468014621,1,0,1,0,0,2,MODERATE_CEILING,0,0
ORCL,2026-02-02 05:00:00+00:00,0.03826530612244905,1.6963032062369099,99,0.5771646408149238,0.001028639488928886,-0.19957156029263345,-0.12210768724640853,1,-0.06335556335556326,-0.06335556335556326,-0.09494559494559489,-0.20164970164970164,-0.08374283374283373,-0.09909909909909909,1,0,1,0,0,2,MODERATE_CEILING,1,1
TSLA,2026-01-30 05:00:00+00:00,0.02264540608039961,1.78065947253716,1361,0.30292819267037596,0.40924376994050204,-0.058033394876347066,-0.04190510120015134,1,0.01042620641070799,0.01042620641070799,-0.0094399436421276,-0.04696489374192791,-0.03466009158154291,-0.0197252553716098,1,0,1,0,0,2,MODERATE_CEILING,0,1
META,2026-01-29 05:00:00+00:00,0.10532703978422112,3.8543149003442334,90,0.27973645957871357,0.9643944285582513,0.09776100341482241,0.13970293054997995,1,0.0006778374274713952,0.0006778374274713952,-0.02817092348571115,-0.06222547584187405,-0.09119624749200149,-0.11840464183070337,1,0,0,1,0,2,MODERATE_CEILING,0,1
AVGO,2025-12-08 05:00:00+00:00,0.03111065552765103,1.720125234036933,369,0.2563327265434574,0.9261555127587868,0.12865625678467563,0.039271832080850055,1,-0.003243364151506131,-0.003243364151506131,0.010115319614275756,0.011507108062431642,-0.15525897206481765,-0.1514067004672433,1,0,0,1,0,2,MODERATE_CEILING,1,1
GOOG,2025-11-24 05:00:00+00:00,0.037281177511139345,1.8471323951162528,956,0.5428806107165289,0.9921680313278747,0.20411432217785164,0.1147868094938036,1,0.02466335247840135,0.02466335247840135,0.04152388307028966,0.029715076338948005,0.01697314863973479,0.02279711054265804,1,0,0,1,0,2,MODERATE_CEILING,0,0
AVGO,2025-11-24 05:00:00+00:00,0.022945900626599628,1.7030114581897884,360,0.3450052210233206,0.9155569007263922,0.0680763278603782,0.10305488285239117,1,0.087194087366635,0.087194087366635,0.10764098582233343,0.1589451586000632,0.09725936790038246,0.16880913352313573,1,0,0,1,0,2,MODERATE_CEILING,0,0
GOOG,2025-11-21 05:00:00+00:00,0.02551812131452801,1.6332610515098178,955,0.48258201671739875,0.9275630756908289,0.17653122748662575,0.08172070185572955,1,0.007481757960926806,0.007481757960926806,0.07081610007061435,0.07737314637344898,0.05982043780893783,0.05760112982951678,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMZN,2025-11-03 05:00:00+00:00,0.04611322608375298,2.240061448051928,991,0.2250071069837961,0.9039797852179405,0.13256063662472828,0.11865227923364885,1,-0.0061239263563616355,-0.0061239263563616355,-0.024104400226957,-0.04928488974976032,-0.028115278511475033,-0.08851323589833893,1,0,0,1,0,2,MODERATE_CEILING,1,1
GOOG,2025-10-30 04:00:00+00:00,0.0591928576613196,1.737277263041677,939,0.4949034472161043,0.8984164769198925,0.12816562086359795,0.11181850435605334,2,-0.033630289532293973,-0.033630289532293973,-0.034127120095939815,-0.04718177145794085,-0.022271714922048998,-0.04358403289360982,1,0,0,1,0,2,MODERATE_CEILING,1,1
NVDA,2025-10-29 04:00:00+00:00,0.03446903755284744,1.9157573826679313,350,0.29300624714307494,0.8936037441497658,0.07759913141426411,0.14802595098147941,1,-0.004543706125588966,-0.004543706125588966,-0.024425425521684703,-0.004711991537647802,-0.0615684200403884,-0.06789114337917096,1,0,0,1,0,2,MODERATE_CEILING,1,1
MSFT,2025-10-28 04:00:00+00:00,0.03569278241890575,1.949072104672365,0,0.12435012185215276,0.8112036583374173,0.014831244637669272,0.047235423669873766,2,-0.015223907711872094,-0.015223907711872094,-0.014578980833863367,-0.05928785539104367,-0.06492869470433282,-0.07533835952402584,0,1,0,1,0,2,MODERATE_CEILING,1,1
UNH,2025-10-28 04:00:00+00:00,0.037526809743036335,1.554591106035061,240,0.5848253411794165,0.9158638407193319,0.03395474385715547,0.006992432846645524,3,-0.031047558856059462,-0.031047558856059462,-0.06470216463896349,-0.10047664191288784,-0.128824985516406,-0.13798915047137525,1,0,0,0,1,2,MODERATE_CEILING,1,1
AMD,2025-10-06 04:00:00+00:00,0.37534163376859997,4.5792570754961,0,0.5972163495419309,0.729187562688064,0.3105255674203433,0.26255927108191024,6,-0.10048575844557296,-0.10048575844557296,-0.06615146831530135,0.028968867299624654,-0.044336498123205975,0.06213292117465234,0,0,0,1,1,2,MODERATE_CEILING,1,1
TSLA,2025-09-15 04:00:00+00:00,0.0696717171717171,2.389614679558185,1266,0.4734436673360571,0.8877431622056456,0.2137995284976244,0.18441415949644857,1,-0.031587147949668305,-0.031587147949668305,-0.00482778158124592,-0.016301140253546998,0.024882551523879273,0.04673150924242786,1,0,0,1,0,2,MODERATE_CEILING,1,0
ADBE,2025-09-12 04:00:00+00:00,0.030128040607979002,2.3698774858487455,949,0.18903935290375365,0.30737179487179483,-0.01795754187529397,0.0008883539660706763,2,-0.033122482594433074,-0.033122482594433074,-0.03918501806303384,0.0020485279665591904,0.012969396653148233,-0.002560659958198988,1,0,1,0,0,2,MODERATE_CEILING,1,0
AVGO,2025-09-10 04:00:00+00:00,0.044184940868841754,1.7964416576339144,307,0.5267100577182856,0.9731872231289346,0.16586626500956592,0.22184379339990734,1,0.0515067869440254,0.0515067869440254,0.02270851711675809,0.036125892831734986,-0.01536666571810715,-0.034261973193705414,1,0,0,1,0,2,MODERATE_CEILING,0,1
UNH,2025-09-09 04:00:00+00:00,0.03749688045919635,2.1981981114263283,205,0.4983168569967615,0.9706272179229553,0.3566515565106545,0.12781394746218377,1,0.04693607553069942,0.04693607553069942,0.043057309519514086,0.060211077034097164,0.021543688736544653,0.04570328943412108,1,0,0,1,0,2,MODERATE_CEILING,0,0
AVGO,2025-09-08 04:00:00+00:00,0.02470333606985589,1.9562698428991858,305,0.4578165295345696,0.9061158798283262,0.11517287665828446,0.16228940377307732,1,0.006933721777130358,0.006933721777130358,-0.01954843408594313,0.04702112163146391,0.06075746540422438,-0.012935178441369257,1,0,0,1,0,2,MODERATE_CEILING,0,0
ORCL,2025-09-08 04:00:00+00:00,0.02637683649798087,1.7104188381687362,23,0.3792355508530616,0.6902420311083213,-0.06443884926022059,0.054585249380969314,1,-0.0017369830905742175,-0.0017369830905742175,0.011007868742675474,0.2880880629499415,0.2646911099949776,0.3738489871086557,0,0,1,1,0,2,MODERATE_CEILING,1,0
AVGO,2025-09-05 04:00:00+00:00,0.16344331917673952,3.033385003728757,304,0.45936974962094823,0.8112845673505801,0.07889985861257265,0.08511499838030456,1,-0.05940246539185121,-0.05940246539185121,-0.029483615533653442,0.037570550080026945,0.010473703422907417,-0.030971836127256826,1,0,0,1,0,2,MODERATE_CEILING,1,0
AMZN,2025-09-04 04:00:00+00:00,0.022392352967208047,1.6588763225733654,949,0.14078325455773125,0.9705378554299413,0.034206684295812195,0.028901986465837082,1,0.02008397177855684,0.02008397177855684,0.005778470328528797,0.031164783794312378,-0.005237415054321984,0.0008224040167943459,1,1,0,0,0,2,MODERATE_CEILING,0,1
GOOG,2025-09-03 04:00:00+00:00,0.07009433962264157,3.375816301265543,898,0.4186608727584308,0.9899130180542358,0.15828309116363726,0.1112954414310443,2,0.018711980957418568,0.018711980957418568,0.025566428634399993,0.03217843603984829,0.0558494225513532,0.10076699285903193,1,0,0,1,0,2,MODERATE_CEILING,0,0
SNOW,2025-08-28 04:00:00+00:00,0.10307247244251579,4.68345604603625,1182,0.3292832074869723,0.8547436415018167,0.050951138647473915,0.2376232539030403,1,0.08968822771359457,0.08968822771359457,0.07915263050801472,0.03723632746263926,0.02009902557030134,0.0001582600438606253,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMD,2025-08-13 04:00:00+00:00,0.0292688503973018,1.507187282200923,358,0.732497678737233,0.9723665863861072,0.11855389151950835,0.1307947019867548,1,0.024215495695640018,0.024215495695640018,0.005137461816162082,-0.02193835045820615,-0.08242154956956402,-0.07214662593723971,1,0,0,1,0,2,MODERATE_CEILING,0,1
MSFT,2025-07-31 04:00:00+00:00,0.08156546471080982,3.7191312632183964,0,0.2876292963495525,0.8284954039671014,0.06873913290372968,0.04483190481781518,3,-0.03831051873198864,-0.03831051873198864,-0.05576368876080698,-0.049459654178674414,-0.06195965417867451,-0.05903278097982725,0,0,0,1,1,2,MODERATE_CEILING,1,1
AMD,2025-07-15 04:00:00+00:00,0.05128205128205128,1.683184149668819,337,0.8943409742120341,0.959818448805233,0.297354352378308,0.12944420258307932,1,0.012422764227642255,0.012422764227642255,0.04143089430894312,0.02113821138211382,0.006308943089430887,0.15395121951219504,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMD,2025-06-24 04:00:00+00:00,0.03052168544528464,1.604169246673031,323,0.8147228033472801,0.9950248756218905,0.20757805219449632,0.0955696202531644,1,0.0370314898715692,0.0370314898715692,0.07398809300932337,0.07732055266409568,0.01913356048975929,0.03669449956940132,1,0,0,1,0,2,MODERATE_CEILING,0,0
SNOW,2025-06-24 04:00:00+00:00,0.02735398727068513,1.597795751063601,1136,0.8698584512905913,0.9865990236431511,0.06873091087263639,0.06682919833644041,1,0.016604031431499747,0.016604031431499747,0.008814485821660414,0.013369775651975868,-0.016057396651862,0.010499943058877153,1,0,0,1,0,2,MODERATE_CEILING,0,1
AMD,2025-06-16 04:00:00+00:00,0.021261943703193585,2.038037058769737,318,0.6742939330543933,0.9680046538685281,0.06450554999707436,0.03776683087027921,1,0.0654079568442347,0.0654079568442347,0.07126601483479432,0.08104349291975721,0.167228590694538,0.1470836142953473,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMD,2025-06-09 04:00:00+00:00,0.02599862258953177,1.6700083410496902,313,0.6017259414225941,0.9847892220773576,0.12215426454239986,0.06245638520586172,1,0.02198355428763207,0.02198355428763207,0.03423393186776303,-0.005873468702802507,0.06058063433461989,0.16193992280583974,1,0,0,1,0,2,MODERATE_CEILING,0,0
SNOW,2025-05-22 04:00:00+00:00,0.07263692702808325,3.9857627618968974,1115,0.6956702747710243,0.9973668461998804,0.21491773730151165,0.11145713817406988,1,0.05886945658963149,0.05886945658963149,0.04059962523422852,0.06402248594628349,0.07058088694565898,0.09723089735581932,1,0,0,1,0,2,MODERATE_CEILING,0,0
HD,2025-05-20 04:00:00+00:00,0.02427581117056337,2.524582989370238,110,0.22817660936973364,0.6778568551094406,-0.06197972126860729,0.008537172830915818,1,-0.03023674729799279,-0.03023674729799279,-0.04607565620174994,-0.06664951106536292,-0.05290787442099846,-0.04143077714873912,1,0,1,0,0,2,MODERATE_CEILING,1,1
UNH,2025-05-19 04:00:00+00:00,0.043733726188844683,1.9032958617224751,128,1.433093640782549,0.18771374109996072,-0.4145638354889406,-0.1654910973741217,1,0.03692822793743538,0.03692822793743538,0.055654942638152745,-0.026670386843703327,-0.03182392620919429,-0.010635329645981418,1,0,1,0,0,2,MODERATE_CEILING,0,1
ADBE,2025-05-16 04:00:00+00:00,0.025482434438396862,1.8171216607425336,868,0.36319208444858797,0.7012793441808471,0.06726094648623882,0.08878333942272554,1,0.006513872135102506,0.006513872135102506,0.015440289505428173,-0.0012786489746682093,-0.016441495778045833,-0.027744270205066344,1,0,0,1,0,2,MODERATE_CEILING,0,1
AMD,2025-05-14 04:00:00+00:00,0.06519612203148624,2.0923268456734205,296,0.6017259414225941,0.8961321164710995,0.1435194375459119,0.17297728178557192,1,-0.017034068136272597,-0.017034068136272597,-0.039996659986639996,-0.041750167000668,-0.06429525718102874,-0.055903473613894514,1,0,0,1,0,2,MODERATE_CEILING,1,1
UNH,2025-05-14 04:00:00+00:00,0.032211422604225166,2.8299396219438626,125,0.9719992837026062,0.002529016698209575,-0.5652741863808965,-0.21250719355457515,1,-0.04158754863813234,-0.04158754863813234,-0.14649027237354087,-0.01666926070038916,-0.055782101167315225,-0.07173540856031134,1,0,1,0,0,2,MODERATE_CEILING,1,1
GOOG,2025-05-08 04:00:00+00:00,0.020551083186072485,1.8022843383553993,818,0.3181531563091151,0.2869412023783308,-0.07381376839273279,-0.04318447079058907,1,-0.0010902327967678824,-0.0010902327967678824,-0.010004489193869058,0.03168088244725196,0.06009106650420063,0.10280253960110307,1,0,1,0,0,2,MODERATE_CEILING,1,0
AMD,2025-05-07 04:00:00+00:00,0.020894614058220937,1.7855870615992284,291,0.5239278242677823,0.5959570751185426,0.15216374630996587,0.03113120312339457,1,-0.002881271733730812,-0.002881271733730812,0.010432190760059584,0.07461500248385484,0.16959761549925476,0.11336313959264775,1,0,0,1,0,2,MODERATE_CEILING,1,0
MSFT,2025-05-01 04:00:00+00:00,0.09455892802761139,2.537302939915586,202,0.2665303933081083,0.8738101713353281,0.12423341829050916,0.09805035506778581,1,-0.014096916299559434,-0.014096916299559434,0.009088801298400222,0.004695107813586777,0.016415488059355398,0.049942035706005014,1,0,0,1,0,2,MODERATE_CEILING,1,0
NOW,2025-04-24 04:00:00+00:00,0.10923739237392367,2.21872446605852,60,0.7050554362850338,0.5410653207641613,0.15965427549993494,0.17956734089168447,1,0.04178263714086123,0.04178263714086123,0.04921214002949636,0.046229250063760725,0.06241891307481629,0.08090395981415159,1,0,0,1,0,2,MODERATE_CEILING,0,0
LLY,2025-04-17 04:00:00+00:00,0.14617238890326453,2.65175840302124,156,0.3791154881782303,0.6291179389387245,0.06537344245443266,0.1647830159225725,2,-0.0025784220532320255,-0.0025784220532320255,-0.028921102661596997,-0.014698193916349815,0.05105750950570345,-0.02071649239543733,1,0,0,1,0,2,MODERATE_CEILING,1,0
NVDA,2025-04-09 04:00:00+00:00,0.025619748988694107,1.659814337335179,210,0.719695220503348,0.4425729868463264,0.015643226377249464,0.03535490889311932,1,0.1550364077669903,0.1550364077669903,0.08889563106796124,0.11963996763754044,0.05703883495145632,0.0758495145631068,1,0,0,1,0,2,MODERATE_CEILING,0,0
AAPL,2025-04-08 04:00:00+00:00,0.028196937988765148,2.243150762786614,1161,0.4770612389589673,0.043903647284661784,-0.11085337722558719,-0.22580645161290314,1,-0.07445099089448301,-0.07445099089448301,0.06298875200857,0.061328334226031164,0.08269951794322442,0.09442956614890212,1,0,1,0,0,2,MODERATE_CEILING,1,0
MSFT,2025-04-08 04:00:00+00:00,0.028501605920960713,1.6377934685711069,186,0.2999753548181332,0.10163348153875933,0.041490123218767105,-0.06980213567839189,3,-0.034880721239358516,-0.034880721239358516,0.05872289581947292,0.05405221925024787,0.047073359492742745,0.015329051879811494,1,0,0,0,1,2,MODERATE_CEILING,1,0
AMZN,2025-04-08 04:00:00+00:00,0.05595343396011058,1.609522434383535,847,0.502540272614622,0.11798791764270737,-0.022960637219533453,-0.11022638563622178,1,-0.07603761348897532,-0.07603761348897532,0.031182447038478223,-0.0018374405533938792,-0.029939472546476397,-0.024265023778642352,1,0,1,0,0,2,MODERATE_CEILING,1,1
GOOG,2025-04-08 04:00:00+00:00,0.029530066367232027,1.8181242127059303,797,0.4617809850767183,0.05886815354271012,-0.00947161421111864,-0.07699571896247792,2,-0.045352433664333225,-0.045352433664333225,0.049129090021162405,0.03714797330294653,0.03285039882793434,0.026273807585870262,1,0,1,0,0,2,MODERATE_CEILING,1,0
