ticker,date,prior_close,open_price,gap_pct,day_close,day_high,day_low
AI,2024-02-29 05:00:00+00:00,29.66,35.38,0.19285232636547547,36.98,38.28,33.75
AI,2024-05-30 04:00:00+00:00,23.98,26.745,0.11530442035029193,28.6,29.175,25.23
AI,2025-01-15 05:00:00+00:00,30.92,32.71,0.05789133247089259,31.72,32.975,31.525
AI,2025-01-22 05:00:00+00:00,32.84,35.56,0.08282582216808765,33.61,35.56,33.41
AI,2025-04-08 04:00:00+00:00,19.14,20.4,0.0658307210031347,18.25,20.4,17.89
AI,2025-05-12 04:00:00+00:00,23.37,24.67,0.0556268720581943,24.21,24.68,23.79
AI,2025-05-29 04:00:00+00:00,23.04,26.45,0.14800347222222224,27.84,30.18,26.24
AI,2026-01-28 05:00:00+00:00,12.59,14.01,0.11278792692613185,13.13,14.01,12.81
AIS,2025-04-16 04:00:00+00:00,18.55,19.66,0.059838274932614524,19.66,19.66,19.66
AIS,2025-05-05 04:00:00+00:00,21.305,22.67,0.06406946726120638,22.65,22.67,22.63
AIS,2025-10-02 04:00:00+00:00,34.81,36.79,0.05688020683711568,36.51,36.79,36.51
AIS,2026-02-06 05:00:00+00:00,40.53,42.96,0.05995558845299777,43.17,43.17,42.96
ALAB,2024-03-21 04:00:00+00:00,62.27,65.76,0.05604625020073875,64.58,79.99,63.55
ALAB,2024-07-31 04:00:00+00:00,42.22,44.475,0.053410705826622516,43.84,45.15,43.51
ALAB,2024-10-09 04:00:00+00:00,52.91,61.16,0.15592515592515593,61.18,63.09,59.645
ALAB,2024-11-05 05:00:00+00:00,69.57,86.67,0.2457956015523934,95.85,97.265,84.13
ALAB,2024-11-21 05:00:00+00:00,97.44,102.91,0.05613711001642035,104.07,108.18,101.68
ALAB,2025-01-28 05:00:00+00:00,83.16,88.96,0.06974506974506971,89.7,89.88,83.89
ALAB,2025-03-12 04:00:00+00:00,66.04,69.905,0.05852513628104171,68.77,71.355,67.69
ALAB,2025-04-08 04:00:00+00:00,55.17,59.145,0.07205002718868952,53.73,60.86,52.1
ALAB,2025-04-14 04:00:00+00:00,60.14,63.275,0.05212836714333219,59.42,64.59,58.085
ALAB,2025-04-23 04:00:00+00:00,55.305,60.675,0.09709791158123131,60.09,62.98,59.4
ALAB,2025-05-01 04:00:00+00:00,65.29,69.925,0.07099096339408777,69.25,70.345,68.38
ALAB,2025-05-12 04:00:00+00:00,71.19,79.6,0.11813456946200304,80.31,81.15,76.66
ALAB,2025-07-21 04:00:00+00:00,102.08,110.79,0.08532523510971794,121.86,124.175,110.79
ALAB,2025-08-06 04:00:00+00:00,135.58,164.99,0.21691989969021974,174.45,183.59,161.0
ALAB,2025-09-29 04:00:00+00:00,197.8,208.39,0.05353892821031332,198.72,209.52,198.35
ALAB,2025-10-06 04:00:00+00:00,200.86,229.16,0.1408941551329283,220.77,231.73,217.46
ALAB,2025-10-15 04:00:00+00:00,161.55,170.465,0.05518415351284427,161.48,170.465,158.5
ALAB,2025-10-31 04:00:00+00:00,169.45,181.72,0.07241074063145478,186.71,201.38,181.3
ALAB,2025-11-10 05:00:00+00:00,165.4,174.635,0.05583434099153558,173.73,176.48,168.0
ALAB,2025-11-20 05:00:00+00:00,142.08,154.01,0.08396677927927912,138.935,160.57,137.72
ALAB,2025-12-03 05:00:00+00:00,142.9,150.32,0.051924422673197954,152.41,153.6,144.72
ALAB,2026-02-06 05:00:00+00:00,142.74,151.66,0.06249124281911158,169.91,170.0,151.66
AMD,2024-02-22 05:00:00+00:00,164.26,173.285,0.054943382442469296,181.72,183.75,172.02
AMD,2024-07-31 04:00:00+00:00,138.12,150.77,0.09158702577468872,144.49,153.53,141.66
AMD,2025-04-23 04:00:00+00:00,86.21,91.87,0.06565363646908724,90.34,93.71,90.13
AMD,2025-05-12 04:00:00+00:00,102.81,110.545,0.07523587199688746,108.16,110.64,106.98
AMD,2025-05-14 04:00:00+00:00,112.43,119.76,0.06519612203148624,117.72,122.5,116.62
AMD,2025-07-15 04:00:00+00:00,146.25,153.75,0.05128205128205128,155.66,158.67,153.64
AMD,2025-10-06 04:00:00+00:00,164.65,226.45,0.37534163376859997,203.695,226.645,203.02
AMD,2025-10-07 04:00:00+00:00,203.695,214.85,0.05476324897518349,211.47,218.795,209.31
AMD,2025-11-12 05:00:00+00:00,237.59,252.905,0.06445978366092849,258.9,263.48,250.21
AMD,2026-02-24 05:00:00+00:00,196.62,211.63,0.07634014850981584,214.04,216.68,206.67
AMZN,2024-02-02 05:00:00+00:00,159.76,169.23,0.059276414621932894,171.835,172.5,167.37
AMZN,2024-11-01 04:00:00+00:00,186.22,198.95,0.06836000429599393,197.86,200.49,197.04
AMZN,2025-04-08 04:00:00+00:00,175.235,185.04,0.05595343396011058,170.97,185.845,168.695
AMZN,2025-04-23 04:00:00+00:00,173.13,183.37,0.05914630624386305,180.55,187.355,180.195
AMZN,2025-05-12 04:00:00+00:00,193.04,210.62,0.09106920845420645,208.66,211.61,205.78
AMZN,2025-10-31 04:00:00+00:00,222.77,250.2,0.12313148089958242,244.29,250.38,244.22
ANF,2024-07-22 04:00:00+00:00,158.54,166.755,0.05181657625835754,158.41,168.29,157.935
ANF,2024-08-15 04:00:00+00:00,153.07,161.19,0.05304762526948458,162.02,162.035,157.445
ANF,2024-11-06 05:00:00+00:00,137.43,144.97,0.05486429454995264,135.34,144.97,134.12
ANF,2024-11-22 05:00:00+00:00,141.58,149.795,0.05802373216555993,152.07,154.19,148.0
ANF,2024-11-25 05:00:00+00:00,152.07,159.96,0.05188400078911038,154.86,161.54,154.86
ANF,2025-05-12 04:00:00+00:00,73.2,81.155,0.10867486338797812,78.13,81.155,75.93
ANF,2025-05-28 04:00:00+00:00,77.09,104.345,0.35354780127124136,88.48,104.52,87.26
ANF,2025-11-25 05:00:00+00:00,65.65,78.4,0.1942117288651942,90.3,90.55,76.4
APLD,2024-06-13 04:00:00+00:00,4.125,4.385,0.06303030303030298,4.38,4.4,4.16
APLD,2024-07-26 04:00:00+00:00,4.45,4.68,0.05168539325842686,4.44,4.815,4.43
APLD,2024-07-31 04:00:00+00:00,3.97,4.34,0.09319899244332484,4.86,4.95,4.24
APLD,2024-09-05 04:00:00+00:00,3.24,4.97,0.5339506172839504,5.365,5.7,4.25
APLD,2024-09-19 04:00:00+00:00,6.07,6.44,0.06095551894563428,5.565,6.54,5.53
APLD,2024-11-06 05:00:00+00:00,6.37,6.94,0.08948194662480381,7.06,7.25,6.57
APLD,2024-11-11 05:00:00+00:00,7.57,8.08,0.06737120211360631,7.57,8.2,7.44
APLD,2024-11-25 05:00:00+00:00,9.85,10.45,0.06091370558375631,10.69,10.92,9.81
APLD,2025-01-14 05:00:00+00:00,7.76,9.53,0.22809278350515458,8.545,9.705,8.26
APLD,2025-01-28 05:00:00+00:00,6.48,6.91,0.06635802469135797,6.51,7.01,6.25
APLD,2025-02-14 05:00:00+00:00,7.9,8.33,0.05443037974683541,9.09,9.275,8.315
APLD,2025-02-27 05:00:00+00:00,8.105,8.585,0.05922270203578043,7.84,8.89,7.82
APLD,2025-04-08 04:00:00+00:00,5.255,5.75,0.09419600380589917,5.075,5.75,4.895
APLD,2025-04-14 04:00:00+00:00,5.3,5.62,0.060377358490566094,5.37,5.635,5.26
APLD,2025-04-23 04:00:00+00:00,4.02,4.24,0.05472636815920415,4.08,4.34,4.04
APLD,2025-06-02 04:00:00+00:00,6.8,8.2,0.2058823529411764,10.11,10.54,8.04
APLD,2025-06-03 04:00:00+00:00,10.11,10.665,0.054896142433234395,10.265,10.68,9.6
APLD,2025-06-05 04:00:00+00:00,13.26,13.96,0.05279034690799405,12.76,14.485,12.48
APLD,2025-07-31 04:00:00+00:00,10.03,12.555,0.2517447657028914,13.15,14.05,12.2
APLD,2025-08-18 04:00:00+00:00,14.08,14.86,0.05539772727272723,16.325,16.91,14.67
APLD,2025-09-09 04:00:00+00:00,13.93,14.77,0.06030150753768843,15.19,15.235,13.925
APLD,2025-10-02 04:00:00+00:00,25.01,26.35,0.05357856857257096,26.47,28.2,26.21
APLD,2025-10-10 04:00:00+00:00,29.3,36.97,0.26177474402730366,33.965,39.045,32.9
APLD,2025-10-13 04:00:00+00:00,33.965,36.38,0.07110260562343586,34.22,39.29,34.22
APLD,2025-11-20 05:00:00+00:00,23.09,25.97,0.1247293200519705,21.36,26.55,21.3
APLD,2026-01-08 05:00:00+00:00,29.63,31.38,0.059061761727978404,31.93,35.49,31.1
APLD,2026-02-06 05:00:00+00:00,27.84,29.455,0.05801005747126431,34.94,35.08,29.28
APP,2024-02-15 05:00:00+00:00,46.86,54.39,0.16069142125480157,58.51,59.12,52.78
APP,2024-05-09 04:00:00+00:00,73.96,83.735,0.13216603569497035,84.67,88.49,80.71
APP,2024-11-06 05:00:00+00:00,165.16,175.325,0.06154637926858799,168.55,175.7,167.0
APP,2024-11-07 05:00:00+00:00,168.55,230.34,0.3665974488282408,246.67,257.05,228.835
APP,2025-01-15 05:00:00+00:00,321.05,338.675,0.05489799096713907,335.16,342.1,329.52
APP,2025-02-13 05:00:00+00:00,380.0,498.95,0.31302631578947365,471.78,525.0,449.61
APP,2025-03-03 05:00:00+00:00,325.77,350.49,0.07588175706787005,337.65,359.51,332.25
APP,2025-03-12 04:00:00+00:00,257.535,288.72,0.12109033723571554,272.48,291.8,261.05
APP,2025-03-28 04:00:00+00:00,261.52,286.81,0.09670388498011633,272.78,286.91,264.39
APP,2025-04-08 04:00:00+00:00,232.38,255.465,0.09934159566227733,235.25,261.24,227.4
APP,2025-04-23 04:00:00+00:00,237.71,256.94,0.08089689116991287,252.2,267.23,250.11
APP,2025-05-08 04:00:00+00:00,303.855,343.51,0.13050632703098508,339.72,357.64,335.2
APP,2025-05-12 04:00:00+00:00,328.67,350.5,0.06641920467338054,347.74,357.95,343.72
APP,2025-09-08 04:00:00+00:00,490.41,537.37,0.09575661181460406,547.08,555.01,535.7
APP,2025-11-06 05:00:00+00:00,618.01,651.47,0.05414151874565142,621.56,656.01,607.41
APP,2026-02-02 05:00:00+00:00,473.025,500.005,0.057037154484435325,482.75,508.9,476.34
APP,2026-02-06 05:00:00+00:00,375.23,398.41,0.06177544439410496,406.64,410.115,380.9
ARKK,2024-11-06 05:00:00+00:00,48.19,50.86,0.055405685826935086,52.16,52.175,50.13
ARKK,2025-04-08 04:00:00+00:00,42.29,44.535,0.053085835895010584,40.58,44.63,39.79
ARKK,2025-04-23 04:00:00+00:00,46.1,48.72,0.056832971800433785,47.93,49.49,47.855
ARKK,2025-05-12 04:00:00+00:00,51.34,54.295,0.057557460070120726,54.43,54.81,53.29
ARKQ,2024-11-06 05:00:00+00:00,62.36,65.5,0.050352790250160366,65.87,65.87,64.86
ARKQ,2025-01-06 05:00:00+00:00,78.75,82.96,0.05346031746031738,83.32,83.48,82.96
ARKQ,2025-04-23 04:00:00+00:00,63.9,67.12,0.050391236306729356,66.17,67.51,66.08
ARKX,2025-04-08 04:00:00+00:00,16.03,16.98,0.05926388022457887,15.77,16.98,15.77
ARM,2024-02-08 05:00:00+00:00,76.95,94.715,0.2308641975308642,113.95,126.44,94.715
ARM,2024-02-14 05:00:00+00:00,120.1,134.31,0.11831806827643637,126.4,134.59,121.26
ARM,2024-02-22 05:00:00+00:00,123.44,133.065,0.07797310434219054,128.55,138.4,128.52
ARM,2024-04-24 04:00:00+00:00,95.95,102.515,0.06842105263157892,99.91,103.55,97.25
ARM,2024-05-13 04:00:00+00:00,108.83,114.29,0.05016998989249295,117.23,117.54,110.9
ARM,2024-07-31 04:00:00+00:00,132.94,143.69,0.08086354746502182,144.355,145.35,139.0
ARM,2025-04-08 04:00:00+00:00,88.61,94.33,0.06455253357408869,85.82,96.46,84.165
ARM,2025-04-23 04:00:00+00:00,100.52,106.4,0.058495821727019594,105.14,109.85,104.69
ARM,2025-05-12 04:00:00+00:00,115.79,121.63,0.05043613438120726,124.8,125.4,121.37
ARM,2026-01-22 05:00:00+00:00,113.88,120.345,0.05677028451001057,119.15,123.34,118.685
ASML,2024-01-24 05:00:00+00:00,778.4,828.245,0.06403520041109972,847.05,864.35,827.76
ASML,2024-06-05 04:00:00+00:00,950.79,1019.715,0.07249234846811606,1040.87,1040.87,1010.17
ASML,2024-07-31 04:00:00+00:00,859.99,926.57,0.07741950487796374,937.38,941.905,917.645
ASML,2024-09-19 04:00:00+00:00,787.58,832.875,0.057511617867391195,829.455,838.93,823.32
ASML,2024-09-26 04:00:00+00:00,817.97,860.42,0.05189676883015261,852.83,861.205,840.295
ASML,2025-01-06 05:00:00+00:00,714.2,750.83,0.05128815457854942,768.73,781.07,750.83
ASML,2025-01-29 05:00:00+00:00,682.53,727.155,0.06538174146191376,711.86,727.62,705.24
ASML,2025-09-18 04:00:00+00:00,871.995,928.63,0.06494876690806713,928.33,938.175,916.995
ASML,2025-10-15 04:00:00+00:00,980.93,1030.13,0.050156484152793945,1010.0,1030.13,994.03
ASML,2026-01-02 05:00:00+00:00,1069.92,1133.76,0.05966801256168677,1163.6,1172.46,1133.76
ASML,2026-01-15 05:00:00+00:00,1263.32,1352.05,0.07023556976854639,1331.75,1357.37,1330.59
ASTS,2024-01-22 05:00:00+00:00,3.1,3.26,0.051612903225806354,3.08,3.34,3.065
ASTS,2024-02-08 05:00:00+00:00,2.605,2.85,0.09404990403071022,3.18,3.18,2.775
ASTS,2024-03-06 05:00:00+00:00,3.01,3.185,0.05813953488372102,3.095,3.19,3.07
ASTS,2024-05-16 04:00:00+00:00,2.39,3.15,0.31799163179916307,4.02,4.13,3.095
ASTS,2024-05-21 04:00:00+00:00,5.26,5.6,0.06463878326996195,4.7,5.6,4.43
ASTS,2024-05-29 04:00:00+00:00,5.32,6.15,0.15601503759398497,9.015,9.34,5.75
ASTS,2024-06-18 04:00:00+00:00,11.75,12.4,0.055319148936170244,11.39,12.42,10.96
ASTS,2024-09-04 04:00:00+00:00,29.44,32.04,0.08831521739130427,33.05,36.54,29.01
ASTS,2024-11-13 05:00:00+00:00,24.26,26.125,0.07687551525144264,27.89,31.1,25.79
ASTS,2024-12-09 05:00:00+00:00,25.31,27.78,0.0975898854207824,25.99,29.33,25.9
ASTS,2025-01-31 05:00:00+00:00,18.2,19.21,0.05549450549450558,20.22,22.18,18.92
ASTS,2025-02-26 05:00:00+00:00,26.185,28.565,0.09089173190758078,27.23,30.97,27.01
ASTS,2025-03-03 05:00:00+00:00,27.11,28.73,0.05975654739948362,25.61,28.78,24.93
ASTS,2025-04-23 04:00:00+00:00,21.31,22.695,0.06499296105114977,22.39,23.925,22.315
ASTS,2025-05-02 04:00:00+00:00,23.01,24.345,0.05801825293350705,26.4,27.52,24.345
ASTS,2025-05-12 04:00:00+00:00,25.76,27.21,0.056288819875776365,27.16,27.44,26.17
ASTS,2025-08-12 04:00:00+00:00,45.91,51.2,0.11522544108037479,49.76,55.5,49.51
ASTS,2025-10-01 04:00:00+00:00,49.07,53.51,0.09048298349296918,56.94,57.15,50.87
ASTS,2025-10-08 04:00:00+00:00,74.71,84.745,0.13431936822379884,81.16,91.32,79.82
ASTS,2025-10-13 04:00:00+00:00,82.01,86.66,0.05670040238995234,90.45,91.95,83.24
ASTS,2025-10-29 04:00:00+00:00,77.82,83.185,0.06894114623490118,80.02,84.0,77.1
ASTS,2025-11-20 05:00:00+00:00,57.97,61.435,0.059772296015180325,50.625,61.59,50.3
ASTS,2025-12-18 05:00:00+00:00,61.88,65.29,0.05510665804783457,65.85,67.64,64.12
ASTS,2026-01-16 05:00:00+00:00,101.295,107.26,0.05888740806555114,115.775,120.72,106.38
ASTS,2026-01-22 05:00:00+00:00,103.465,109.72,0.06045522640506447,116.3,120.05,106.08
ASTS,2026-02-11 05:00:00+00:00,96.29,101.11,0.05005711911932696,96.84,102.57,93.29
AVGO,2024-06-13 04:00:00+00:00,1494.72,1711.14,0.14478965960179838,1679.46,1733.95,1653.59
AVGO,2024-07-31 04:00:00+00:00,143.59,151.13,0.05251062051674902,160.64,161.275,151.08
AVGO,2024-12-13 05:00:00+00:00,180.955,213.92,0.18217236329474162,224.83,228.5,211.11
AVGO,2024-12-24 05:00:00+00:00,228.16,240.12,0.052419354838709714,239.65,240.12,234.87
AVGO,2025-01-30 05:00:00+00:00,206.43,218.49,0.05842174102601367,215.58,221.92,213.88
AVGO,2025-02-05 05:00:00+00:00,222.45,233.585,0.050056192402787233,232.17,237.915,227.57
AVGO,2025-04-08 04:00:00+00:00,154.12,167.625,0.0876265247858811,156.16,169.68,153.11
AVGO,2025-05-12 04:00:00+00:00,208.09,219.67,0.05564899802969861,221.5,221.73,215.96
AVGO,2025-09-05 04:00:00+00:00,306.1,356.13,0.16344331917673952,334.975,356.13,331.55
AVGO,2025-10-13 04:00:00+00:00,324.66,352.79,0.08664448961991005,356.55,359.27,343.53
BA,2025-04-08 04:00:00+00:00,139.0,146.295,0.052482014388489116,139.475,147.75,137.43
BA,2025-04-23 04:00:00+00:00,162.53,173.825,0.06949486248692541,172.31,176.41,170.03
BA,2025-12-02 05:00:00+00:00,186.54,198.325,0.06317679854186768,205.4,205.76,195.56
BABA,2024-01-23 05:00:00+00:00,68.605,72.77,0.06070986079731786,74.02,74.5,72.64
BABA,2024-09-24 04:00:00+00:00,90.09,95.96,0.06515706515706504,97.225,97.5,94.41
BABA,2024-09-26 04:00:00+00:00,95.415,102.66,0.07593145731803165,105.03,105.83,101.76
BABA,2024-12-09 05:00:00+00:00,85.94,91.99,0.07039795205957641,92.35,94.11,91.85
BABA,2025-02-14 05:00:00+00:00,119.51,126.58,0.059158229436867146,124.74,126.78,120.54
BABA,2025-02-20 05:00:00+00:00,125.78,137.74,0.09508665924630313,135.975,144.5,131.46
BABA,2025-05-12 04:00:00+00:00,125.31,133.85,0.0681509855558215,132.57,134.045,132.34
BABA,2025-07-15 04:00:00+00:00,108.23,114.67,0.0595029104684468,117.01,117.21,113.285
BABA,2025-08-29 04:00:00+00:00,119.56,128.81,0.07736701237872198,135.05,136.6,128.78
BABA,2025-09-24 04:00:00+00:00,163.09,175.99,0.07909743086639283,176.48,180.13,175.05
BABA,2025-10-13 04:00:00+00:00,158.98,167.16,0.05145301295760478,166.81,168.77,165.07
BAC,2024-11-06 05:00:00+00:00,41.89,44.69,0.06684172833611833,45.38,45.545,44.0
BE,2024-01-10 05:00:00+00:00,13.32,14.12,0.060060060060059976,13.46,14.2,13.165
BE,2024-02-01 05:00:00+00:00,11.32,12.05,0.06448763250883396,12.005,12.41,11.52
BE,2024-03-06 05:00:00+00:00,9.12,9.735,0.06743421052631582,9.535,9.775,8.95
BE,2024-05-10 04:00:00+00:00,11.74,12.47,0.06218057921635438,11.15,13.54,11.13
BE,2024-05-14 04:00:00+00:00,11.545,12.17,0.05413598960588999,12.47,13.05,12.17
BE,2024-06-12 04:00:00+00:00,14.775,15.59,0.05516074450084599,15.3,16.205,15.16
BE,2024-07-17 04:00:00+00:00,15.1,16.29,0.07880794701986751,15.27,17.21,15.235
BE,2024-08-09 04:00:00+00:00,10.55,12.1,0.14691943127962073,11.49,12.19,10.9
BE,2024-09-19 04:00:00+00:00,10.15,10.77,0.06108374384236445,10.24,10.79,10.23
BE,2024-11-15 05:00:00+00:00,13.295,20.0,0.5043249341857842,21.14,22.325,17.8
BE,2025-04-08 04:00:00+00:00,17.28,18.315,0.059895833333333336,17.03,18.33,16.36
BE,2025-04-23 04:00:00+00:00,16.91,18.0,0.0644589000591366,17.22,18.675,17.16
BE,2025-05-12 04:00:00+00:00,17.605,18.615,0.05737006532235149,18.94,19.18,18.49
BE,2025-06-30 04:00:00+00:00,22.18,24.51,0.10504959422903525,23.895,24.9,23.55
BE,2025-07-09 04:00:00+00:00,24.32,26.21,0.0777138157894737,28.705,29.4,25.84
BE,2025-07-24 04:00:00+00:00,26.895,30.055,0.11749395798475554,33.07,33.89,29.96
BE,2025-09-10 04:00:00+00:00,55.035,60.3,0.0956663941128373,62.955,65.625,60.08
BE,2025-09-16 04:00:00+00:00,67.03,71.72,0.06996867074444275,73.28,73.355,69.96
BE,2025-10-13 04:00:00+00:00,86.83,105.26,0.2122538293216631,109.945,115.17,102.55
BE,2025-10-15 04:00:00+00:00,114.13,121.095,0.06102689915009203,116.56,125.65,115.95
BE,2025-10-29 04:00:00+00:00,113.32,129.45,0.14234027532650897,133.71,144.15,122.73
BE,2025-11-26 05:00:00+00:00,94.28,99.835,0.0589202375901569,101.31,102.42,92.18
BE,2025-12-18 05:00:00+00:00,76.97,82.98,0.07808236975444985,80.26,85.15,78.85
BE,2025-12-22 05:00:00+00:00,88.82,94.19,0.06045935600090075,92.22,96.37,89.63
BE,2026-01-05 05:00:00+00:00,98.63,104.0,0.05444590895265137,103.86,107.24,100.67
BE,2026-01-08 05:00:00+00:00,107.99,120.205,0.11311232521529775,121.85,128.02,116.41
BE,2026-02-06 05:00:00+00:00,136.61,153.27,0.12195300490447254,143.12,155.71,133.965
BIDU,2024-09-24 04:00:00+00:00,88.3,93.0,0.05322763306908271,94.82,94.87,91.68
BIDU,2024-09-26 04:00:00+00:00,94.0,101.925,0.08430851063829785,102.56,104.77,100.38
BIDU,2024-10-02 04:00:00+00:00,110.27,116.035,0.052280765394032834,115.1,116.22,112.21
BIDU,2024-12-09 05:00:00+00:00,86.44,90.97,0.05240629338269321,93.04,95.51,90.27
BIDU,2025-07-15 04:00:00+00:00,85.875,90.4,0.05269286754002918,93.31,94.31,90.25
BIDU,2025-09-08 04:00:00+00:00,101.99,109.64,0.0750073536621238,108.65,111.22,107.65
BIDU,2025-09-17 04:00:00+00:00,123.76,133.89,0.08185197155785376,137.765,137.99,130.86
BIDU,2025-10-27 04:00:00+00:00,122.71,129.15,0.05248146035367951,128.61,130.0,128.2
BIDU,2025-12-05 05:00:00+00:00,118.72,125.87,0.06022574123989223,125.655,126.86,122.84
BIDU,2026-01-02 05:00:00+00:00,130.67,144.54,0.10614525139664809,150.28,151.065,143.765
BIDU,2026-01-21 05:00:00+00:00,150.04,158.51,0.056451612903225805,162.25,163.64,158.16
BLSH,2025-08-14 04:00:00+00:00,69.83,74.65,0.06902477445224127,74.64,84.71,71.25
BLSH,2025-09-18 04:00:00+00:00,54.22,60.65,0.11859092585761712,65.74,66.19,57.14
BLSH,2025-11-20 05:00:00+00:00,36.34,38.16,0.05008255365987873,36.43,39.39,36.03
BLSH,2025-12-18 05:00:00+00:00,42.16,44.42,0.05360531309297925,43.0,44.43,42.21
BROS,2024-05-08 04:00:00+00:00,28.43,31.145,0.09549771368272951,31.76,32.84,30.14
BROS,2024-11-07 05:00:00+00:00,34.95,43.56,0.24635193133047206,44.76,50.21,43.56
BROS,2025-02-13 05:00:00+00:00,64.7,85.15,0.3160741885625966,83.53,86.1,80.37
BROS,2025-03-24 04:00:00+00:00,65.48,69.63,0.06337813072693939,70.46,71.19,69.13
BROS,2025-04-08 04:00:00+00:00,53.165,55.935,0.052101946769491266,52.65,57.17,51.635
BROS,2025-04-23 04:00:00+00:00,58.57,61.64,0.05241591258323374,61.15,62.65,60.35
BROS,2025-08-07 04:00:00+00:00,57.78,68.35,0.18293527172031832,70.37,71.75,66.84
BROS,2026-02-13 05:00:00+00:00,50.81,59.06,0.16236961228104704,53.165,59.595,49.96
BRZU,2024-02-27 05:00:00+00:00,91.2,96.34,0.05635964912280702,96.18,96.34,96.18
BRZU,2024-04-09 04:00:00+00:00,82.69,88.45,0.06965775789091795,88.45,88.45,88.45
BRZU,2024-05-06 04:00:00+00:00,81.33,85.48,0.0510266814213698,84.95,85.48,84.95
BRZU,2024-09-24 04:00:00+00:00,68.18,71.94,0.05514813728366076,70.67,71.94,70.42
BRZU,2024-11-04 05:00:00+00:00,57.77,61.03,0.05643067335987533,61.18,61.71,61.03
BRZU,2024-11-07 05:00:00+00:00,59.92,63.83,0.06525367156208271,63.83,63.84,63.28
BRZU,2024-12-11 05:00:00+00:00,52.44,55.61,0.06045003813882536,55.42,55.61,55.42
BRZU,2024-12-19 05:00:00+00:00,42.49,44.91,0.05695457754765814,44.33,44.91,44.33
BRZU,2025-03-14 04:00:00+00:00,49.28,52.18,0.058847402597402565,53.36,53.36,52.18
BRZU,2025-04-23 04:00:00+00:00,52.19,54.9,0.05192565625598775,54.17,55.07,54.12
BRZU,2025-05-08 04:00:00+00:00,54.43,58.54,0.07550982913834281,59.35,59.44,58.54
BRZU,2025-08-29 04:00:00+00:00,63.81,67.175,0.05273468108446944,67.175,67.175,67.175
BRZU,2025-10-20 04:00:00+00:00,66.44,70.31,0.058248043347381165,70.31,70.31,70.31
BRZU,2025-11-25 05:00:00+00:00,75.68,79.6,0.05179704016913302,80.18,80.18,79.6
BRZU,2025-12-02 05:00:00+00:00,80.18,87.08,0.08605637316038901,87.08,87.08,87.08
BRZU,2026-01-21 05:00:00+00:00,88.81,93.89,0.05720076567954057,96.04,96.04,93.11
BRZU,2026-01-28 05:00:00+00:00,104.83,114.42,0.09148144615091103,113.55,114.43,111.5
BRZU,2026-02-03 05:00:00+00:00,108.92,114.51,0.05132207124495045,112.08,114.96,111.64
BULL,2025-03-28 04:00:00+00:00,11.62,13.16,0.1325301204819278,12.55,13.25,12.55
BULL,2025-04-09 04:00:00+00:00,10.85,11.44,0.05437788018433179,11.1,11.44,11.1
BULL,2025-04-11 04:00:00+00:00,11.99,14.64,0.22101751459549626,12.75,15.0,9.63
BULL,2025-04-14 04:00:00+00:00,12.75,27.51,1.1576470588235295,62.62,79.37,26.21
BULL,2025-04-23 04:00:00+00:00,23.5,27.285,0.16106382978723405,21.29,27.285,20.53
BULL,2025-05-01 04:00:00+00:00,13.71,14.65,0.06856309263311447,13.52,14.89,13.125
BULL,2025-05-06 04:00:00+00:00,14.5,15.46,0.0662068965517242,14.935,15.73,14.41
BULL,2025-05-16 04:00:00+00:00,12.285,13.165,0.07163207163207155,12.43,13.34,12.22
BULL,2025-05-20 04:00:00+00:00,11.9,12.71,0.06806722689075634,12.21,13.18,12.05
BULL,2025-06-10 04:00:00+00:00,10.715,11.42,0.0657956136257583,10.865,11.7,10.73
BULL,2025-11-26 05:00:00+00:00,8.705,9.345,0.0735209649626652,9.275,9.4,9.075
CASY,2024-06-12 04:00:00+00:00,326.13,351.975,0.07924753932480921,380.625,387.75,351.975
CASY,2025-06-10 04:00:00+00:00,439.055,495.12,0.12769470795230664,489.61,508.52,483.01
CAT,2024-02-05 05:00:00+00:00,315.09,333.35,0.0579516963407282,321.245,333.37,316.11
CAT,2024-11-06 05:00:00+00:00,383.32,409.4,0.06803714911823015,417.04,418.17,406.82
CAT,2025-05-12 04:00:00+00:00,325.57,345.125,0.060063887950364,342.63,350.34,339.855
CAT,2025-10-29 04:00:00+00:00,524.71,558.13,0.06369232528444276,586.14,595.875,558.13
CCL,2024-02-22 05:00:00+00:00,14.7,15.53,0.056462585034013614,15.225,15.605,15.1
CCL,2024-02-27 05:00:00+00:00,14.79,16.01,0.08248816768086562,15.92,16.205,15.495
CCL,2025-04-08 04:00:00+00:00,16.43,17.78,0.0821667681071212,16.69,17.995,16.335
CCL,2025-04-23 04:00:00+00:00,17.98,18.99,0.05617352614015562,18.47,19.51,18.41
CCL,2025-05-12 04:00:00+00:00,20.18,21.675,0.07408325074331026,22.14,22.345,21.555
CCL,2025-09-29 04:00:00+00:00,30.63,32.26,0.05321580150179559,29.41,32.5,28.825
CDE,2024-01-12 05:00:00+00:00,2.66,2.86,0.07518796992481193,2.875,3.01,2.83
CDE,2024-04-01 04:00:00+00:00,3.77,4.17,0.10610079575596815,4.17,4.335,4.06
CDE,2024-04-09 04:00:00+00:00,4.73,5.01,0.05919661733615208,4.92,5.365,4.9
CDE,2024-04-12 04:00:00+00:00,4.78,5.28,0.10460251046025104,4.645,5.47,4.6
